depth,frame,x,y,weight,height,label
6, 0, 152, 136, 8, 8, 0 
4, 0, 128, 144, 16, 16, 1 
5, 0, 128, 144, 8, 8, 2 
6, 0, 128, 144, 8, 4, 0 
6, 0, 128, 148, 8, 4, 0 
5, 0, 136, 144, 8, 8, 0 
5, 0, 128, 152, 8, 8, 2 
6, 0, 128, 152, 8, 4, 3 
7, 0, 128, 152, 4, 4, 0 
7, 0, 132, 152, 4, 4, 0 
6, 0, 128, 156, 8, 4, 0 
5, 0, 136, 152, 8, 8, 3 
6, 0, 136, 152, 4, 8, 2 
7, 0, 136, 152, 4, 4, 0 
7, 0, 136, 156, 4, 4, 0 
6, 0, 140, 152, 4, 8, 0 
4, 0, 144, 144, 16, 16, 1 
5, 0, 144, 144, 8, 8, 2 
6, 0, 144, 144, 8, 4, 0 
6, 0, 144, 148, 8, 4, 3 
7, 0, 144, 148, 4, 4, 0 
7, 0, 148, 148, 4, 4, 0 
5, 0, 152, 144, 8, 8, 3 
6, 0, 152, 144, 4, 8, 0 
6, 0, 156, 144, 4, 8, 0 
5, 0, 144, 152, 8, 8, 3 
6, 0, 144, 152, 4, 8, 2 
7, 0, 144, 152, 4, 4, 0 
7, 0, 144, 156, 4, 4, 0 
6, 0, 148, 152, 4, 8, 0 
5, 0, 152, 152, 8, 8, 2 
6, 0, 152, 152, 8, 4, 3 
7, 0, 152, 152, 4, 4, 0 
7, 0, 156, 152, 4, 4, 0 
6, 0, 152, 156, 8, 4, 0 
3, 0, 160, 128, 32, 32, 1 
4, 0, 160, 128, 16, 16, 3 
5, 0, 160, 128, 8, 16, 0 
5, 0, 168, 128, 8, 16, 4 
6, 0, 168, 128, 8, 4, 0 
6, 0, 168, 132, 8, 8, 0 
6, 0, 168, 136, 8, 4, 0 
4, 0, 176, 128, 16, 16, 2 
5, 0, 176, 128, 16, 8, 3 
6, 0, 176, 128, 8, 8, 2 
7, 0, 176, 128, 8, 4, 0 
7, 0, 176, 132, 8, 4, 0 
6, 0, 184, 128, 8, 8, 3 
7, 0, 184, 128, 4, 8, 0 
7, 0, 188, 128, 4, 8, 0 
5, 0, 176, 136, 16, 8, 2 
6, 0, 176, 136, 16, 4, 0 
6, 0, 176, 140, 16, 4, 3 
7, 0, 176, 140, 8, 4, 0 
7, 0, 184, 140, 8, 4, 0 
4, 0, 160, 144, 16, 16, 1 
5, 0, 160, 144, 8, 8, 3 
6, 0, 160, 144, 4, 8, 0 
6, 0, 164, 144, 4, 8, 2 
7, 0, 164, 144, 4, 4, 0 
7, 0, 164, 148, 4, 4, 0 
5, 0, 168, 144, 8, 8, 1 
6, 0, 168, 144, 4, 4, 0 
6, 0, 172, 144, 4, 4, 0 
6, 0, 168, 148, 4, 4, 0 
6, 0, 172, 148, 4, 4, 0 
5, 0, 160, 152, 8, 8, 3 
6, 0, 160, 152, 4, 8, 2 
7, 0, 160, 152, 4, 4, 0 
7, 0, 160, 156, 4, 4, 0 
6, 0, 164, 152, 4, 8, 0 
5, 0, 168, 152, 8, 8, 2 
6, 0, 168, 152, 8, 4, 3 
7, 0, 168, 152, 4, 4, 0 
7, 0, 172, 152, 4, 4, 0 
6, 0, 168, 156, 8, 4, 0 
4, 0, 176, 144, 16, 16, 1 
5, 0, 176, 144, 8, 8, 3 
6, 0, 176, 144, 4, 8, 0 
6, 0, 180, 144, 4, 8, 0 
5, 0, 184, 144, 8, 8, 0 
5, 0, 176, 152, 8, 8, 3 
6, 0, 176, 152, 4, 8, 0 
6, 0, 180, 152, 4, 8, 0 
5, 0, 184, 152, 8, 8, 3 
6, 0, 184, 152, 4, 8, 0 
6, 0, 188, 152, 4, 8, 0 
3, 0, 128, 160, 32, 32, 1 
4, 0, 128, 160, 16, 16, 3 
5, 0, 128, 160, 8, 16, 0 
5, 0, 136, 160, 8, 16, 3 
6, 0, 136, 160, 4, 16, 0 
6, 0, 140, 160, 4, 16, 2 
7, 0, 140, 160, 4, 8, 0 
7, 0, 140, 168, 4, 8, 0 
4, 0, 144, 160, 16, 16, 3 
5, 0, 144, 160, 8, 16, 3 
6, 0, 144, 160, 4, 16, 0 
6, 0, 148, 160, 4, 16, 0 
5, 0, 152, 160, 8, 16, 2 
6, 0, 152, 160, 8, 8, 3 
7, 0, 152, 160, 4, 8, 0 
7, 0, 156, 160, 4, 8, 0 
6, 0, 152, 168, 8, 8, 0 
4, 0, 128, 176, 16, 16, 3 
5, 0, 128, 176, 8, 16, 0 
5, 0, 136, 176, 8, 16, 3 
6, 0, 136, 176, 4, 16, 2 
7, 0, 136, 176, 4, 8, 0 
7, 0, 136, 184, 4, 8, 0 
6, 0, 140, 176, 4, 16, 4 
7, 0, 140, 176, 4, 4, 0 
7, 0, 140, 180, 4, 8, 0 
7, 0, 140, 184, 4, 4, 0 
4, 0, 144, 176, 16, 16, 3 
5, 0, 144, 176, 8, 16, 3 
6, 0, 144, 176, 4, 16, 4 
7, 0, 144, 176, 4, 4, 0 
7, 0, 144, 180, 4, 8, 0 
7, 0, 144, 184, 4, 4, 0 
6, 0, 148, 176, 4, 16, 0 
5, 0, 152, 176, 8, 16, 0 
3, 0, 160, 160, 32, 32, 1 
4, 0, 160, 160, 16, 16, 1 
5, 0, 160, 160, 8, 8, 2 
6, 0, 160, 160, 8, 4, 3 
7, 0, 160, 160, 4, 4, 0 
7, 0, 164, 160, 4, 4, 0 
6, 0, 160, 164, 8, 4, 0 
5, 0, 168, 160, 8, 8, 3 
6, 0, 168, 160, 4, 8, 2 
7, 0, 168, 160, 4, 4, 0 
7, 0, 168, 164, 4, 4, 0 
6, 0, 172, 160, 4, 8, 0 
5, 0, 160, 168, 8, 8, 0 
5, 0, 168, 168, 8, 8, 3 
6, 0, 168, 168, 4, 8, 0 
6, 0, 172, 168, 4, 8, 0 
4, 0, 176, 160, 16, 16, 1 
5, 0, 176, 160, 8, 8, 1 
6, 0, 176, 160, 4, 4, 0 
6, 0, 180, 160, 4, 4, 0 
6, 0, 176, 164, 4, 4, 0 
6, 0, 180, 164, 4, 4, 0 
5, 0, 184, 160, 8, 8, 3 
6, 0, 184, 160, 4, 8, 2 
7, 0, 184, 160, 4, 4, 0 
7, 0, 184, 164, 4, 4, 0 
6, 0, 188, 160, 4, 8, 0 
5, 0, 176, 168, 8, 8, 0 
5, 0, 184, 168, 8, 8, 3 
6, 0, 184, 168, 4, 8, 0 
6, 0, 188, 168, 4, 8, 0 
4, 0, 160, 176, 16, 16, 3 
5, 0, 160, 176, 8, 16, 0 
5, 0, 168, 176, 8, 16, 0 
4, 0, 176, 176, 16, 16, 3 
5, 0, 176, 176, 8, 16, 2 
6, 0, 176, 176, 8, 8, 3 
7, 0, 176, 176, 4, 8, 0 
7, 0, 180, 176, 4, 8, 0 
6, 0, 176, 184, 8, 8, 3 
7, 0, 176, 184, 4, 8, 0 
7, 0, 180, 184, 4, 8, 0 
5, 0, 184, 176, 8, 16, 3 
6, 0, 184, 176, 4, 16, 2 
7, 0, 184, 176, 4, 8, 0 
7, 0, 184, 184, 4, 8, 0 
6, 0, 188, 176, 4, 16, 4 
7, 0, 188, 176, 4, 4, 0 
7, 0, 188, 180, 4, 8, 0 
7, 0, 188, 184, 4, 4, 0 
2, 0, 192, 128, 64, 64, 1 
3, 0, 192, 128, 32, 32, 5 
4, 0, 192, 128, 8, 32, 4 
5, 0, 192, 128, 8, 8, 2 
6, 0, 192, 128, 8, 4, 0 
6, 0, 192, 132, 8, 4, 0 
5, 0, 192, 136, 8, 16, 3 
6, 0, 192, 136, 4, 16, 0 
6, 0, 196, 136, 4, 16, 0 
5, 0, 192, 144, 8, 8, 3 
6, 0, 192, 144, 4, 8, 0 
6, 0, 196, 144, 4, 8, 0 
4, 0, 200, 128, 16, 32, 2 
5, 0, 200, 128, 16, 16, 2 
6, 0, 200, 128, 16, 8, 0 
6, 0, 200, 136, 16, 8, 0 
5, 0, 200, 144, 16, 16, 3 
6, 0, 200, 144, 8, 16, 0 
6, 0, 208, 144, 8, 16, 0 
4, 0, 208, 128, 8, 32, 2 
5, 0, 208, 128, 8, 16, 3 
6, 0, 208, 128, 4, 16, 0 
6, 0, 212, 128, 4, 16, 0 
5, 0, 208, 144, 8, 16, 3 
6, 0, 208, 144, 4, 16, 0 
6, 0, 212, 144, 4, 16, 0 
3, 0, 224, 128, 32, 32, 1 
4, 0, 224, 128, 16, 16, 3 
5, 0, 224, 128, 8, 16, 4 
6, 0, 224, 128, 8, 4, 3 
7, 0, 224, 128, 4, 4, 0 
7, 0, 228, 128, 4, 4, 0 
6, 0, 224, 132, 8, 8, 3 
7, 0, 224, 132, 4, 8, 0 
7, 0, 228, 132, 4, 8, 0 
6, 0, 224, 136, 8, 4, 0 
5, 0, 232, 128, 8, 16, 2 
6, 0, 232, 128, 8, 8, 2 
7, 0, 232, 128, 8, 4, 0 
7, 0, 232, 132, 8, 4, 0 
6, 0, 232, 136, 8, 8, 0 
4, 0, 240, 128, 16, 16, 2 
5, 0, 240, 128, 16, 8, 3 
6, 0, 240, 128, 8, 8, 2 
7, 0, 240, 128, 8, 4, 0 
7, 0, 240, 132, 8, 4, 0 
6, 0, 248, 128, 8, 8, 0 
5, 0, 240, 136, 16, 8, 0 
4, 0, 224, 144, 16, 16, 1 
5, 0, 224, 144, 8, 8, 3 
6, 0, 224, 144, 4, 8, 2 
7, 0, 224, 144, 4, 4, 0 
7, 0, 224, 148, 4, 4, 0 
6, 0, 228, 144, 4, 8, 0 
5, 0, 232, 144, 8, 8, 2 
6, 0, 232, 144, 8, 4, 0 
6, 0, 232, 148, 8, 4, 3 
7, 0, 232, 148, 4, 4, 0 
7, 0, 236, 148, 4, 4, 0 
5, 0, 224, 152, 8, 8, 3 
6, 0, 224, 152, 4, 8, 0 
6, 0, 228, 152, 4, 8, 2 
7, 0, 228, 152, 4, 4, 0 
7, 0, 228, 156, 4, 4, 0 
5, 0, 232, 152, 8, 8, 2 
6, 0, 232, 152, 8, 4, 0 
6, 0, 232, 156, 8, 4, 3 
7, 0, 232, 156, 4, 4, 0 
7, 0, 236, 156, 4, 4, 0 
4, 0, 240, 144, 16, 16, 2 
5, 0, 240, 144, 16, 8, 2 
6, 0, 240, 144, 16, 4, 0 
6, 0, 240, 148, 16, 4, 0 
5, 0, 240, 152, 16, 8, 3 
6, 0, 240, 152, 8, 8, 3 
7, 0, 240, 152, 4, 8, 0 
7, 0, 244, 152, 4, 8, 0 
6, 0, 248, 152, 8, 8, 2 
7, 0, 248, 152, 8, 4, 0 
7, 0, 248, 156, 8, 4, 0 
3, 0, 192, 160, 32, 32, 1 
4, 0, 192, 160, 16, 16, 2 
5, 0, 192, 160, 16, 8, 0 
5, 0, 192, 168, 16, 8, 3 
6, 0, 192, 168, 8, 8, 0 
6, 0, 200, 168, 8, 8, 0 
4, 0, 208, 160, 16, 16, 1 
5, 0, 208, 160, 8, 8, 2 
6, 0, 208, 160, 8, 4, 0 
6, 0, 208, 164, 8, 4, 0 
5, 0, 216, 160, 8, 8, 2 
6, 0, 216, 160, 8, 4, 0 
6, 0, 216, 164, 8, 4, 0 
5, 0, 208, 168, 8, 8, 0 
5, 0, 216, 168, 8, 8, 2 
6, 0, 216, 168, 8, 4, 0 
6, 0, 216, 172, 8, 4, 0 
4, 0, 192, 176, 16, 16, 2 
5, 0, 192, 176, 16, 8, 5 
6, 0, 192, 176, 4, 8, 0 
6, 0, 196, 176, 8, 8, 0 
6, 0, 200, 176, 4, 8, 0 
5, 0, 192, 184, 16, 8, 5 
6, 0, 192, 184, 4, 8, 0 
6, 0, 196, 184, 8, 8, 2 
7, 0, 196, 184, 8, 4, 0 
7, 0, 196, 188, 8, 4, 0 
6, 0, 200, 184, 4, 8, 0 
4, 0, 208, 176, 16, 16, 1 
5, 0, 208, 176, 8, 8, 0 
5, 0, 216, 176, 8, 8, 3 
6, 0, 216, 176, 4, 8, 0 
6, 0, 220, 176, 4, 8, 2 
7, 0, 220, 176, 4, 4, 0 
7, 0, 220, 180, 4, 4, 0 
5, 0, 208, 184, 8, 8, 0 
5, 0, 216, 184, 8, 8, 2 
6, 0, 216, 184, 8, 4, 0 
6, 0, 216, 188, 8, 4, 3 
7, 0, 216, 188, 4, 4, 0 
7, 0, 220, 188, 4, 4, 0 
3, 0, 224, 160, 32, 32, 1 
4, 0, 224, 160, 16, 16, 4 
5, 0, 224, 160, 16, 4, 3 
6, 0, 224, 160, 8, 4, 0 
6, 0, 232, 160, 8, 4, 0 
5, 0, 224, 164, 16, 8, 3 
6, 0, 224, 164, 8, 8, 0 
6, 0, 232, 164, 8, 8, 3 
7, 0, 232, 164, 4, 8, 0 
7, 0, 236, 164, 4, 8, 0 
5, 0, 224, 168, 16, 4, 0 
4, 0, 240, 160, 16, 16, 2 
5, 0, 240, 160, 16, 8, 2 
6, 0, 240, 160, 16, 4, 3 
7, 0, 240, 160, 8, 4, 0 
7, 0, 248, 160, 8, 4, 0 
6, 0, 240, 164, 16, 4, 3 
7, 0, 240, 164, 8, 4, 0 
7, 0, 248, 164, 8, 4, 0 
5, 0, 240, 168, 16, 8, 5 
6, 0, 240, 168, 4, 8, 0 
6, 0, 244, 168, 8, 8, 2 
7, 0, 244, 168, 8, 4, 0 
7, 0, 244, 172, 8, 4, 0 
6, 0, 248, 168, 4, 8, 2 
7, 0, 248, 168, 4, 4, 0 
7, 0, 248, 172, 4, 4, 0 
4, 0, 224, 176, 16, 16, 2 
5, 0, 224, 176, 16, 8, 2 
6, 0, 224, 176, 16, 4, 3 
7, 0, 224, 176, 8, 4, 0 
7, 0, 232, 176, 8, 4, 0 
6, 0, 224, 180, 16, 4, 0 
5, 0, 224, 184, 16, 8, 2 
6, 0, 224, 184, 16, 4, 3 
7, 0, 224, 184, 8, 4, 0 
7, 0, 232, 184, 8, 4, 0 
6, 0, 224, 188, 16, 4, 3 
7, 0, 224, 188, 8, 4, 0 
7, 0, 232, 188, 8, 4, 0 
4, 0, 240, 176, 16, 16, 1 
5, 0, 240, 176, 8, 8, 3 
6, 0, 240, 176, 4, 8, 0 
6, 0, 244, 176, 4, 8, 2 
7, 0, 244, 176, 4, 4, 0 
7, 0, 244, 180, 4, 4, 0 
5, 0, 248, 176, 8, 8, 0 
5, 0, 240, 184, 8, 8, 0 
5, 0, 248, 184, 8, 8, 1 
6, 0, 248, 184, 4, 4, 0 
6, 0, 252, 184, 4, 4, 0 
6, 0, 248, 188, 4, 4, 0 
6, 0, 252, 188, 4, 4, 0 
2, 0, 128, 192, 64, 48, 2 
3, 0, 128, 192, 64, 32, 1 
4, 0, 128, 192, 32, 16, 3 
5, 0, 128, 192, 16, 16, 2 
6, 0, 128, 192, 16, 8, 3 
7, 0, 128, 192, 8, 8, 3 
8, 0, 128, 192, 4, 8, 0 
8, 0, 132, 192, 4, 8, 0 
7, 0, 136, 192, 8, 8, 3 
8, 0, 136, 192, 4, 8, 2 
9, 0, 136, 192, 4, 4, 0 
9, 0, 136, 196, 4, 4, 0 
8, 0, 140, 192, 4, 8, 0 
6, 0, 128, 200, 16, 8, 3 
7, 0, 128, 200, 8, 8, 2 
8, 0, 128, 200, 8, 4, 3 
9, 0, 128, 200, 4, 4, 0 
9, 0, 132, 200, 4, 4, 0 
8, 0, 128, 204, 8, 4, 3 
9, 0, 128, 204, 4, 4, 0 
9, 0, 132, 204, 4, 4, 0 
7, 0, 136, 200, 8, 8, 0 
5, 0, 144, 192, 16, 16, 3 
6, 0, 144, 192, 8, 16, 0 
6, 0, 152, 192, 8, 16, 0 
4, 0, 160, 192, 32, 16, 3 
5, 0, 160, 192, 16, 16, 0 
5, 0, 176, 192, 16, 16, 3 
6, 0, 176, 192, 8, 16, 2 
7, 0, 176, 192, 8, 8, 3 
8, 0, 176, 192, 4, 8, 0 
8, 0, 180, 192, 4, 8, 0 
7, 0, 176, 200, 8, 8, 0 
6, 0, 184, 192, 8, 16, 3 
7, 0, 184, 192, 4, 16, 2 
8, 0, 184, 192, 4, 8, 0 
8, 0, 184, 200, 4, 8, 0 
7, 0, 188, 192, 4, 16, 4 
8, 0, 188, 192, 4, 4, 0 
8, 0, 188, 196, 4, 8, 0 
8, 0, 188, 200, 4, 4, 0 
4, 0, 128, 208, 32, 16, 3 
5, 0, 128, 208, 16, 16, 3 
6, 0, 128, 208, 8, 16, 2 
7, 0, 128, 208, 8, 8, 3 
8, 0, 128, 208, 4, 8, 0 
8, 0, 132, 208, 4, 8, 0 
7, 0, 128, 216, 8, 8, 0 
6, 0, 136, 208, 8, 16, 0 
5, 0, 144, 208, 16, 16, 0 
4, 0, 160, 208, 32, 16, 3 
5, 0, 160, 208, 16, 16, 3 
6, 0, 160, 208, 8, 16, 0 
6, 0, 168, 208, 8, 16, 0 
5, 0, 176, 208, 16, 16, 0 
3, 0, 128, 224, 64, 16, 2 
4, 0, 128, 224, 64, 16, 3 
5, 0, 128, 224, 32, 16, 3 
6, 0, 128, 224, 16, 16, 0 
6, 0, 144, 224, 16, 16, 2 
7, 0, 144, 224, 16, 8, 3 
8, 0, 144, 224, 8, 8, 0 
8, 0, 152, 224, 8, 8, 0 
7, 0, 144, 232, 16, 8, 0 
5, 0, 160, 224, 32, 16, 3 
6, 0, 160, 224, 16, 16, 0 
6, 0, 176, 224, 16, 16, 5 
7, 0, 176, 224, 4, 16, 0 
7, 0, 180, 224, 8, 16, 0 
7, 0, 184, 224, 4, 16, 0 
4, 0, 0, 0, 0, 0, -1 
2, 0, 192, 192, 64, 48, 2 
3, 0, 192, 192, 64, 32, 1 
4, 0, 192, 192, 32, 16, 1 
5, 0, 192, 192, 16, 8, 3 
6, 0, 192, 192, 8, 8, 3 
7, 0, 192, 192, 4, 8, 2 
8, 0, 192, 192, 4, 4, 0 
8, 0, 192, 196, 4, 4, 0 
7, 0, 196, 192, 4, 8, 0 
6, 0, 200, 192, 8, 8, 3 
7, 0, 200, 192, 4, 8, 0 
7, 0, 204, 192, 4, 8, 2 
8, 0, 204, 192, 4, 4, 0 
8, 0, 204, 196, 4, 4, 0 
5, 0, 208, 192, 16, 8, 5 
6, 0, 208, 192, 4, 8, 2 
7, 0, 208, 192, 4, 4, 0 
7, 0, 208, 196, 4, 4, 0 
6, 0, 212, 192, 8, 8, 0 
6, 0, 216, 192, 4, 8, 2 
7, 0, 216, 192, 4, 4, 0 
7, 0, 216, 196, 4, 4, 0 
5, 0, 192, 200, 16, 8, 3 
6, 0, 192, 200, 8, 8, 3 
7, 0, 192, 200, 4, 8, 0 
7, 0, 196, 200, 4, 8, 0 
6, 0, 200, 200, 8, 8, 3 
7, 0, 200, 200, 4, 8, 0 
7, 0, 204, 200, 4, 8, 0 
5, 0, 208, 200, 16, 8, 3 
6, 0, 208, 200, 8, 8, 2 
7, 0, 208, 200, 8, 4, 0 
7, 0, 208, 204, 8, 4, 0 
6, 0, 216, 200, 8, 8, 0 
4, 0, 224, 192, 32, 16, 1 
5, 0, 224, 192, 16, 8, 0 
5, 0, 240, 192, 16, 8, 2 
6, 0, 240, 192, 16, 4, 3 
7, 0, 240, 192, 8, 4, 0 
7, 0, 248, 192, 8, 4, 0 
6, 0, 240, 196, 16, 4, 0 
5, 0, 224, 200, 16, 8, 5 
6, 0, 224, 200, 4, 8, 0 
6, 0, 228, 200, 8, 8, 0 
6, 0, 232, 200, 4, 8, 0 
5, 0, 240, 200, 16, 8, 2 
6, 0, 240, 200, 16, 4, 0 
6, 0, 240, 204, 16, 4, 0 
4, 0, 192, 208, 32, 16, 3 
5, 0, 192, 208, 16, 16, 4 
6, 0, 192, 208, 16, 4, 3 
7, 0, 192, 208, 8, 4, 3 
8, 0, 192, 208, 4, 4, 0 
8, 0, 196, 208, 4, 4, 0 
7, 0, 200, 208, 8, 4, 3 
8, 0, 200, 208, 4, 4, 0 
8, 0, 204, 208, 4, 4, 0 
6, 0, 192, 212, 16, 12, 5 
7, 0, 192, 212, 4, 8, 0 
7, 0, 196, 212, 8, 8, 0 
7, 0, 200, 212, 4, 12, 2 
8, 0, 200, 212, 4, 4, 0 
8, 0, 200, 216, 4, 8, 0 
6, 0, 192, 216, 12, 4, 5 
7, 0, 192, 216, 4, 4, 0 
7, 0, 196, 216, 8, 4, 0 
7, 0, 0, 0, 0, 0, -1 
5, 0, 208, 208, 16, 16, 2 
6, 0, 208, 208, 16, 8, 3 
7, 0, 208, 208, 8, 8, 2 
8, 0, 208, 208, 8, 4, 3 
9, 0, 208, 208, 4, 4, 0 
9, 0, 212, 208, 4, 4, 0 
8, 0, 208, 212, 8, 4, 3 
9, 0, 208, 212, 4, 4, 0 
9, 0, 212, 212, 4, 4, 0 
7, 0, 216, 208, 8, 8, 0 
6, 0, 208, 216, 16, 8, 3 
7, 0, 208, 216, 8, 8, 3 
8, 0, 208, 216, 4, 8, 0 
8, 0, 212, 216, 4, 8, 2 
9, 0, 212, 216, 4, 4, 0 
9, 0, 212, 220, 4, 4, 0 
7, 0, 216, 216, 8, 8, 3 
8, 0, 216, 216, 4, 8, 2 
9, 0, 216, 216, 4, 4, 0 
9, 0, 216, 220, 4, 4, 0 
8, 0, 220, 216, 4, 8, 0 
4, 0, 224, 208, 32, 16, 3 
5, 0, 224, 208, 16, 16, 3 
6, 0, 224, 208, 8, 16, 3 
7, 0, 224, 208, 4, 16, 0 
7, 0, 228, 208, 4, 16, 4 
8, 0, 228, 208, 4, 4, 0 
8, 0, 228, 212, 4, 8, 0 
8, 0, 228, 216, 4, 4, 0 
6, 0, 232, 208, 8, 16, 3 
7, 0, 232, 208, 4, 16, 4 
8, 0, 232, 208, 4, 4, 0 
8, 0, 232, 212, 4, 8, 0 
8, 0, 232, 216, 4, 4, 0 
7, 0, 236, 208, 4, 16, 4 
8, 0, 236, 208, 4, 4, 0 
8, 0, 236, 212, 4, 8, 0 
8, 0, 236, 216, 4, 4, 0 
5, 0, 240, 208, 16, 16, 2 
6, 0, 240, 208, 16, 8, 3 
7, 0, 240, 208, 8, 8, 0 
7, 0, 248, 208, 8, 8, 2 
8, 0, 248, 208, 8, 4, 0 
8, 0, 248, 212, 8, 4, 0 
6, 0, 240, 216, 16, 8, 0 
3, 0, 192, 224, 64, 16, 2 
4, 0, 192, 224, 64, 16, 3 
5, 0, 192, 224, 32, 16, 2 
6, 0, 192, 224, 32, 8, 3 
7, 0, 192, 224, 16, 8, 2 
8, 0, 192, 224, 16, 4, 3 
9, 0, 192, 224, 8, 4, 3 
10, 0, 192, 224, 4, 4, 0 
10, 0, 196, 224, 4, 4, 0 
9, 0, 200, 224, 8, 4, 0 
8, 0, 192, 228, 16, 4, 3 
9, 0, 192, 228, 8, 4, 0 
9, 0, 200, 228, 8, 4, 3 
10, 0, 200, 228, 4, 4, 0 
10, 0, 204, 228, 4, 4, 0 
7, 0, 208, 224, 16, 8, 3 
8, 0, 208, 224, 8, 8, 2 
9, 0, 208, 224, 8, 4, 3 
10, 0, 208, 224, 4, 4, 0 
10, 0, 212, 224, 4, 4, 0 
9, 0, 208, 228, 8, 4, 0 
8, 0, 216, 224, 8, 8, 3 
9, 0, 216, 224, 4, 8, 0 
9, 0, 220, 224, 4, 8, 0 
6, 0, 192, 232, 32, 8, 3 
7, 0, 192, 232, 16, 8, 3 
8, 0, 192, 232, 8, 8, 0 
8, 0, 200, 232, 8, 8, 0 
7, 0, 208, 232, 16, 8, 3 
8, 0, 208, 232, 8, 8, 0 
8, 0, 216, 232, 8, 8, 2 
9, 0, 216, 232, 8, 4, 3 
10, 0, 216, 232, 4, 4, 0 
10, 0, 220, 232, 4, 4, 0 
9, 0, 216, 236, 8, 4, 3 
10, 0, 216, 236, 4, 4, 0 
10, 0, 220, 236, 4, 4, 0 
5, 0, 224, 224, 32, 16, 3 
6, 0, 224, 224, 16, 16, 5 
7, 0, 224, 224, 4, 16, 2 
8, 0, 224, 224, 4, 8, 2 
9, 0, 224, 224, 4, 4, 0 
9, 0, 224, 228, 4, 4, 0 
8, 0, 224, 232, 4, 8, 2 
9, 0, 224, 232, 4, 4, 0 
9, 0, 224, 236, 4, 4, 0 
7, 0, 228, 224, 8, 16, 4 
8, 0, 228, 224, 8, 4, 0 
8, 0, 228, 228, 8, 8, 3 
9, 0, 228, 228, 4, 8, 0 
9, 0, 232, 228, 4, 8, 0 
8, 0, 228, 232, 8, 4, 3 
9, 0, 228, 232, 4, 4, 0 
9, 0, 232, 232, 4, 4, 0 
7, 0, 232, 224, 4, 16, 0 
6, 0, 240, 224, 16, 16, 0 
4, 0, 0, 0, 0, 0, -1 
1, 0, 256, 128, 128, 112, 1 
2, 0, 256, 128, 64, 64, 1 
3, 0, 256, 128, 32, 32, 1 
4, 0, 256, 128, 16, 16, 2 
5, 0, 256, 128, 16, 8, 2 
6, 0, 256, 128, 16, 4, 0 
6, 0, 256, 132, 16, 4, 3 
7, 0, 256, 132, 8, 4, 0 
7, 0, 264, 132, 8, 4, 0 
5, 0, 256, 136, 16, 8, 5 
6, 0, 256, 136, 4, 8, 0 
6, 0, 260, 136, 8, 8, 2 
7, 0, 260, 136, 8, 4, 0 
7, 0, 260, 140, 8, 4, 0 
6, 0, 264, 136, 4, 8, 0 
4, 0, 272, 128, 16, 16, 1 
5, 0, 272, 128, 8, 8, 0 
5, 0, 280, 128, 8, 8, 3 
6, 0, 280, 128, 4, 8, 0 
6, 0, 284, 128, 4, 8, 0 
5, 0, 272, 136, 8, 8, 0 
5, 0, 280, 136, 8, 8, 0 
4, 0, 256, 144, 16, 16, 3 
5, 0, 256, 144, 8, 16, 0 
5, 0, 264, 144, 8, 16, 0 
4, 0, 272, 144, 16, 16, 1 
5, 0, 272, 144, 8, 8, 3 
6, 0, 272, 144, 4, 8, 0 
6, 0, 276, 144, 4, 8, 0 
5, 0, 280, 144, 8, 8, 3 
6, 0, 280, 144, 4, 8, 2 
7, 0, 280, 144, 4, 4, 0 
7, 0, 280, 148, 4, 4, 0 
6, 0, 284, 144, 4, 8, 0 
5, 0, 272, 152, 8, 8, 0 
5, 0, 280, 152, 8, 8, 1 
6, 0, 280, 152, 4, 4, 0 
6, 0, 284, 152, 4, 4, 0 
6, 0, 280, 156, 4, 4, 0 
6, 0, 284, 156, 4, 4, 0 
3, 0, 288, 128, 32, 32, 1 
4, 0, 288, 128, 16, 16, 3 
5, 0, 288, 128, 8, 16, 3 
6, 0, 288, 128, 4, 16, 0 
6, 0, 292, 128, 4, 16, 0 
5, 0, 296, 128, 8, 16, 3 
6, 0, 296, 128, 4, 16, 2 
7, 0, 296, 128, 4, 8, 0 
7, 0, 296, 136, 4, 8, 0 
6, 0, 300, 128, 4, 16, 0 
4, 0, 304, 128, 16, 16, 1 
5, 0, 304, 128, 8, 8, 0 
5, 0, 312, 128, 8, 8, 3 
6, 0, 312, 128, 4, 8, 0 
6, 0, 316, 128, 4, 8, 2 
7, 0, 316, 128, 4, 4, 0 
7, 0, 316, 132, 4, 4, 0 
5, 0, 304, 136, 8, 8, 3 
6, 0, 304, 136, 4, 8, 0 
6, 0, 308, 136, 4, 8, 0 
5, 0, 312, 136, 8, 8, 2 
6, 0, 312, 136, 8, 4, 3 
7, 0, 312, 136, 4, 4, 0 
7, 0, 316, 136, 4, 4, 0 
6, 0, 312, 140, 8, 4, 0 
4, 0, 288, 144, 16, 16, 1 
5, 0, 288, 144, 8, 8, 0 
5, 0, 296, 144, 8, 8, 3 
6, 0, 296, 144, 4, 8, 0 
6, 0, 300, 144, 4, 8, 2 
7, 0, 300, 144, 4, 4, 0 
7, 0, 300, 148, 4, 4, 0 
5, 0, 288, 152, 8, 8, 3 
6, 0, 288, 152, 4, 8, 2 
7, 0, 288, 152, 4, 4, 0 
7, 0, 288, 156, 4, 4, 0 
6, 0, 292, 152, 4, 8, 0 
5, 0, 296, 152, 8, 8, 3 
6, 0, 296, 152, 4, 8, 0 
