depth,frame,x,y,weight,height,label
5, 16, 32, 144, 16, 4, 5 
6, 16, 32, 144, 4, 4, 0 
6, 16, 36, 144, 8, 4, 0 
6, 16, 40, 144, 4, 4, 0 
5, 16, 32, 148, 16, 8, 3 
6, 16, 32, 148, 8, 8, 0 
6, 16, 40, 148, 8, 8, 2 
7, 16, 40, 148, 8, 4, 0 
7, 16, 40, 152, 8, 4, 0 
5, 16, 32, 152, 16, 4, 0 
4, 16, 48, 144, 16, 16, 3 
5, 16, 48, 144, 8, 16, 2 
6, 16, 48, 144, 8, 8, 3 
7, 16, 48, 144, 4, 8, 0 
7, 16, 52, 144, 4, 8, 0 
6, 16, 48, 152, 8, 8, 2 
7, 16, 48, 152, 8, 4, 0 
7, 16, 48, 156, 8, 4, 0 
5, 16, 56, 144, 8, 16, 4 
6, 16, 56, 144, 8, 4, 3 
7, 16, 56, 144, 4, 4, 0 
7, 16, 60, 144, 4, 4, 0 
6, 16, 56, 148, 8, 8, 0 
6, 16, 56, 152, 8, 4, 0 
3, 16, 0, 160, 32, 32, 2 
4, 16, 0, 160, 32, 16, 5 
5, 16, 0, 160, 8, 16, 0 
5, 16, 8, 160, 16, 16, 5 
6, 16, 8, 160, 4, 16, 0 
6, 16, 12, 160, 8, 16, 0 
6, 16, 16, 160, 4, 16, 0 
5, 16, 16, 160, 8, 16, 0 
4, 16, 0, 176, 32, 16, 3 
5, 16, 0, 176, 16, 16, 0 
5, 16, 16, 176, 16, 16, 0 
3, 16, 32, 160, 32, 32, 1 
4, 16, 32, 160, 16, 16, 3 
5, 16, 32, 160, 8, 16, 0 
5, 16, 40, 160, 8, 16, 2 
6, 16, 40, 160, 8, 8, 3 
7, 16, 40, 160, 4, 8, 0 
7, 16, 44, 160, 4, 8, 0 
6, 16, 40, 168, 8, 8, 3 
7, 16, 40, 168, 4, 8, 0 
7, 16, 44, 168, 4, 8, 0 
4, 16, 48, 160, 16, 16, 3 
5, 16, 48, 160, 8, 16, 0 
5, 16, 56, 160, 8, 16, 0 
4, 16, 32, 176, 16, 16, 3 
5, 16, 32, 176, 8, 16, 4 
6, 16, 32, 176, 8, 4, 0 
6, 16, 32, 180, 8, 8, 3 
7, 16, 32, 180, 4, 8, 0 
7, 16, 36, 180, 4, 8, 0 
6, 16, 32, 184, 8, 4, 0 
5, 16, 40, 176, 8, 16, 2 
6, 16, 40, 176, 8, 8, 0 
6, 16, 40, 184, 8, 8, 0 
4, 16, 48, 176, 16, 16, 0 
2, 16, 64, 128, 64, 64, 1 
3, 16, 64, 128, 32, 32, 1 
4, 16, 64, 128, 16, 16, 2 
5, 16, 64, 128, 16, 8, 2 
6, 16, 64, 128, 16, 4, 5 
7, 16, 64, 128, 4, 4, 0 
7, 16, 68, 128, 8, 4, 0 
7, 16, 72, 128, 4, 4, 0 
6, 16, 64, 132, 16, 4, 3 
7, 16, 64, 132, 8, 4, 0 
7, 16, 72, 132, 8, 4, 0 
5, 16, 64, 136, 16, 8, 2 
6, 16, 64, 136, 16, 4, 3 
7, 16, 64, 136, 8, 4, 0 
7, 16, 72, 136, 8, 4, 0 
6, 16, 64, 140, 16, 4, 3 
7, 16, 64, 140, 8, 4, 0 
7, 16, 72, 140, 8, 4, 0 
4, 16, 80, 128, 16, 16, 2 
5, 16, 80, 128, 16, 8, 2 
6, 16, 80, 128, 16, 4, 3 
7, 16, 80, 128, 8, 4, 0 
7, 16, 88, 128, 8, 4, 0 
6, 16, 80, 132, 16, 4, 0 
5, 16, 80, 136, 16, 8, 3 
6, 16, 80, 136, 8, 8, 2 
7, 16, 80, 136, 8, 4, 0 
7, 16, 80, 140, 8, 4, 0 
6, 16, 88, 136, 8, 8, 0 
4, 16, 64, 144, 16, 16, 2 
5, 16, 64, 144, 16, 8, 5 
6, 16, 64, 144, 4, 8, 0 
6, 16, 68, 144, 8, 8, 2 
7, 16, 68, 144, 8, 4, 0 
7, 16, 68, 148, 8, 4, 0 
6, 16, 72, 144, 4, 8, 0 
5, 16, 64, 152, 16, 8, 5 
6, 16, 64, 152, 4, 8, 0 
6, 16, 68, 152, 8, 8, 0 
6, 16, 72, 152, 4, 8, 0 
4, 16, 80, 144, 16, 16, 3 
5, 16, 80, 144, 8, 16, 0 
5, 16, 88, 144, 8, 16, 0 
3, 16, 96, 128, 32, 32, 1 
4, 16, 96, 128, 16, 16, 2 
5, 16, 96, 128, 16, 8, 5 
6, 16, 96, 128, 4, 8, 0 
6, 16, 100, 128, 8, 8, 2 
7, 16, 100, 128, 8, 4, 0 
7, 16, 100, 132, 8, 4, 0 
6, 16, 104, 128, 4, 8, 0 
5, 16, 96, 136, 16, 8, 2 
6, 16, 96, 136, 16, 4, 0 
6, 16, 96, 140, 16, 4, 0 
4, 16, 112, 128, 16, 16, 3 
5, 16, 112, 128, 8, 16, 2 
6, 16, 112, 128, 8, 8, 0 
6, 16, 112, 136, 8, 8, 0 
5, 16, 120, 128, 8, 16, 0 
4, 16, 96, 144, 16, 16, 1 
5, 16, 96, 144, 8, 8, 2 
6, 16, 96, 144, 8, 4, 0 
6, 16, 96, 148, 8, 4, 0 
5, 16, 104, 144, 8, 8, 2 
6, 16, 104, 144, 8, 4, 0 
6, 16, 104, 148, 8, 4, 0 
5, 16, 96, 152, 8, 8, 3 
6, 16, 96, 152, 4, 8, 0 
6, 16, 100, 152, 4, 8, 0 
5, 16, 104, 152, 8, 8, 0 
4, 16, 112, 144, 16, 16, 0 
3, 16, 64, 160, 32, 32, 1 
4, 16, 64, 160, 16, 16, 1 
5, 16, 64, 160, 8, 8, 0 
5, 16, 72, 160, 8, 8, 0 
5, 16, 64, 168, 8, 8, 0 
5, 16, 72, 168, 8, 8, 3 
6, 16, 72, 168, 4, 8, 0 
6, 16, 76, 168, 4, 8, 0 
4, 16, 80, 160, 16, 16, 1 
5, 16, 80, 160, 8, 8, 3 
6, 16, 80, 160, 4, 8, 0 
6, 16, 84, 160, 4, 8, 0 
5, 16, 88, 160, 8, 8, 0 
5, 16, 80, 168, 8, 8, 3 
6, 16, 80, 168, 4, 8, 0 
6, 16, 84, 168, 4, 8, 0 
5, 16, 88, 168, 8, 8, 0 
4, 16, 64, 176, 16, 16, 0 
4, 16, 80, 176, 16, 16, 3 
5, 16, 80, 176, 8, 16, 3 
6, 16, 80, 176, 4, 16, 0 
6, 16, 84, 176, 4, 16, 4 
7, 16, 84, 176, 4, 4, 0 
7, 16, 84, 180, 4, 8, 0 
7, 16, 84, 184, 4, 4, 0 
5, 16, 88, 176, 8, 16, 2 
6, 16, 88, 176, 8, 8, 3 
7, 16, 88, 176, 4, 8, 0 
7, 16, 92, 176, 4, 8, 0 
6, 16, 88, 184, 8, 8, 3 
7, 16, 88, 184, 4, 8, 0 
7, 16, 92, 184, 4, 8, 0 
3, 16, 96, 160, 32, 32, 1 
4, 16, 96, 160, 16, 16, 1 
5, 16, 96, 160, 8, 8, 0 
5, 16, 104, 160, 8, 8, 0 
5, 16, 96, 168, 8, 8, 3 
6, 16, 96, 168, 4, 8, 0 
6, 16, 100, 168, 4, 8, 0 
5, 16, 104, 168, 8, 8, 0 
4, 16, 112, 160, 16, 16, 5 
5, 16, 112, 160, 4, 16, 0 
5, 16, 116, 160, 8, 16, 0 
5, 16, 120, 160, 4, 16, 0 
4, 16, 96, 176, 16, 16, 3 
5, 16, 96, 176, 8, 16, 2 
6, 16, 96, 176, 8, 8, 0 
6, 16, 96, 184, 8, 8, 3 
7, 16, 96, 184, 4, 8, 0 
7, 16, 100, 184, 4, 8, 0 
5, 16, 104, 176, 8, 16, 0 
4, 16, 112, 176, 16, 16, 1 
5, 16, 112, 176, 8, 8, 0 
5, 16, 120, 176, 8, 8, 2 
6, 16, 120, 176, 8, 4, 0 
6, 16, 120, 180, 8, 4, 0 
5, 16, 112, 184, 8, 8, 0 
5, 16, 120, 184, 8, 8, 3 
6, 16, 120, 184, 4, 8, 0 
6, 16, 124, 184, 4, 8, 0 
2, 16, 0, 192, 64, 48, 2 
3, 16, 0, 192, 64, 32, 3 
4, 16, 0, 192, 32, 32, 3 
5, 16, 0, 192, 16, 32, 4 
6, 16, 0, 192, 16, 8, 0 
6, 16, 0, 200, 16, 16, 0 
6, 16, 0, 208, 16, 8, 0 
5, 16, 16, 192, 16, 32, 4 
6, 16, 16, 192, 16, 8, 0 
6, 16, 16, 200, 16, 16, 4 
7, 16, 16, 200, 16, 4, 0 
7, 16, 16, 204, 16, 8, 0 
7, 16, 16, 208, 16, 4, 0 
6, 16, 16, 208, 16, 8, 0 
4, 16, 32, 192, 32, 32, 3 
5, 16, 32, 192, 16, 32, 2 
6, 16, 32, 192, 16, 16, 2 
7, 16, 32, 192, 16, 8, 0 
7, 16, 32, 200, 16, 8, 0 
6, 16, 32, 208, 16, 16, 0 
5, 16, 48, 192, 16, 32, 0 
3, 16, 0, 224, 64, 16, 2 
4, 16, 0, 224, 64, 16, 3 
5, 16, 0, 224, 32, 16, 3 
6, 16, 0, 224, 16, 16, 4 
7, 16, 0, 224, 16, 4, 5 
8, 16, 0, 224, 4, 4, 0 
8, 16, 4, 224, 8, 4, 0 
8, 16, 8, 224, 4, 4, 0 
7, 16, 0, 228, 16, 8, 5 
8, 16, 0, 228, 4, 8, 0 
8, 16, 4, 228, 8, 8, 0 
8, 16, 8, 228, 4, 8, 0 
7, 16, 0, 232, 16, 4, 5 
8, 16, 0, 232, 4, 4, 0 
8, 16, 4, 232, 8, 4, 0 
8, 16, 8, 232, 4, 4, 0 
6, 16, 16, 224, 16, 16, 0 
5, 16, 32, 224, 32, 16, 0 
4, 16, 0, 0, 0, 0, -1 
2, 16, 64, 192, 64, 48, 2 
3, 16, 64, 192, 64, 32, 1 
4, 16, 64, 192, 32, 16, 3 
5, 16, 64, 192, 16, 16, 0 
5, 16, 80, 192, 16, 16, 3 
6, 16, 80, 192, 8, 16, 0 
6, 16, 88, 192, 8, 16, 2 
7, 16, 88, 192, 8, 8, 3 
8, 16, 88, 192, 4, 8, 0 
8, 16, 92, 192, 4, 8, 0 
7, 16, 88, 200, 8, 8, 0 
4, 16, 96, 192, 32, 16, 3 
5, 16, 96, 192, 16, 16, 2 
6, 16, 96, 192, 16, 8, 3 
7, 16, 96, 192, 8, 8, 3 
8, 16, 96, 192, 4, 8, 0 
8, 16, 100, 192, 4, 8, 2 
9, 16, 100, 192, 4, 4, 0 
9, 16, 100, 196, 4, 4, 0 
7, 16, 104, 192, 8, 8, 0 
6, 16, 96, 200, 16, 8, 3 
7, 16, 96, 200, 8, 8, 3 
8, 16, 96, 200, 4, 8, 0 
8, 16, 100, 200, 4, 8, 0 
7, 16, 104, 200, 8, 8, 2 
8, 16, 104, 200, 8, 4, 3 
9, 16, 104, 200, 4, 4, 0 
9, 16, 108, 200, 4, 4, 0 
8, 16, 104, 204, 8, 4, 3 
9, 16, 104, 204, 4, 4, 0 
9, 16, 108, 204, 4, 4, 0 
5, 16, 112, 192, 16, 16, 5 
6, 16, 112, 192, 4, 16, 2 
7, 16, 112, 192, 4, 8, 0 
7, 16, 112, 200, 4, 8, 0 
6, 16, 116, 192, 8, 16, 0 
6, 16, 120, 192, 4, 16, 2 
7, 16, 120, 192, 4, 8, 0 
7, 16, 120, 200, 4, 8, 0 
4, 16, 64, 208, 32, 16, 3 
5, 16, 64, 208, 16, 16, 0 
5, 16, 80, 208, 16, 16, 2 
6, 16, 80, 208, 16, 8, 5 
7, 16, 80, 208, 4, 8, 0 
7, 16, 84, 208, 8, 8, 0 
7, 16, 88, 208, 4, 8, 2 
8, 16, 88, 208, 4, 4, 0 
8, 16, 88, 212, 4, 4, 0 
6, 16, 80, 216, 16, 8, 0 
4, 16, 96, 208, 32, 16, 3 
5, 16, 96, 208, 16, 16, 2 
6, 16, 96, 208, 16, 8, 3 
7, 16, 96, 208, 8, 8, 2 
8, 16, 96, 208, 8, 4, 3 
9, 16, 96, 208, 4, 4, 0 
9, 16, 100, 208, 4, 4, 0 
8, 16, 96, 212, 8, 4, 3 
9, 16, 96, 212, 4, 4, 0 
9, 16, 100, 212, 4, 4, 0 
7, 16, 104, 208, 8, 8, 0 
6, 16, 96, 216, 16, 8, 3 
7, 16, 96, 216, 8, 8, 0 
7, 16, 104, 216, 8, 8, 0 
5, 16, 112, 208, 16, 16, 3 
6, 16, 112, 208, 8, 16, 3 
7, 16, 112, 208, 4, 16, 2 
8, 16, 112, 208, 4, 8, 0 
8, 16, 112, 216, 4, 8, 0 
7, 16, 116, 208, 4, 16, 0 
6, 16, 120, 208, 8, 16, 0 
3, 16, 64, 224, 64, 16, 2 
4, 16, 64, 224, 64, 16, 3 
5, 16, 64, 224, 32, 16, 0 
5, 16, 96, 224, 32, 16, 2 
6, 16, 96, 224, 32, 8, 3 
7, 16, 96, 224, 16, 8, 3 
8, 16, 96, 224, 8, 8, 0 
8, 16, 104, 224, 8, 8, 3 
9, 16, 104, 224, 4, 8, 0 
9, 16, 108, 224, 4, 8, 0 
7, 16, 112, 224, 16, 8, 3 
8, 16, 112, 224, 8, 8, 3 
9, 16, 112, 224, 4, 8, 0 
9, 16, 116, 224, 4, 8, 0 
8, 16, 120, 224, 8, 8, 2 
9, 16, 120, 224, 8, 4, 0 
9, 16, 120, 228, 8, 4, 0 
6, 16, 96, 232, 32, 8, 3 
7, 16, 96, 232, 16, 8, 3 
8, 16, 96, 232, 8, 8, 0 
8, 16, 104, 232, 8, 8, 2 
9, 16, 104, 232, 8, 4, 0 
9, 16, 104, 236, 8, 4, 0 
7, 16, 112, 232, 16, 8, 3 
8, 16, 112, 232, 8, 8, 3 
9, 16, 112, 232, 4, 8, 0 
9, 16, 116, 232, 4, 8, 0 
8, 16, 120, 232, 8, 8, 3 
9, 16, 120, 232, 4, 8, 0 
9, 16, 124, 232, 4, 8, 0 
4, 16, 0, 0, 0, 0, -1 
1, 16, 128, 128, 128, 112, 1 
2, 16, 128, 128, 64, 64, 1 
3, 16, 128, 128, 32, 32, 1 
4, 16, 128, 128, 16, 16, 3 
5, 16, 128, 128, 8, 16, 0 
5, 16, 136, 128, 8, 16, 3 
6, 16, 136, 128, 4, 16, 0 
6, 16, 140, 128, 4, 16, 0 
4, 16, 144, 128, 16, 16, 2 
5, 16, 144, 128, 16, 8, 0 
5, 16, 144, 136, 16, 8, 5 
6, 16, 144, 136, 4, 8, 2 
7, 16, 144, 136, 4, 4, 0 
7, 16, 144, 140, 4, 4, 0 
6, 16, 148, 136, 8, 8, 2 
7, 16, 148, 136, 8, 4, 0 
7, 16, 148, 140, 8, 4, 0 
6, 16, 152, 136, 4, 8, 0 
4, 16, 128, 144, 16, 16, 1 
5, 16, 128, 144, 8, 8, 0 
5, 16, 136, 144, 8, 8, 3 
6, 16, 136, 144, 4, 8, 0 
6, 16, 140, 144, 4, 8, 0 
5, 16, 128, 152, 8, 8, 2 
6, 16, 128, 152, 8, 4, 0 
6, 16, 128, 156, 8, 4, 0 
5, 16, 136, 152, 8, 8, 2 
6, 16, 136, 152, 8, 4, 0 
6, 16, 136, 156, 8, 4, 0 
4, 16, 144, 144, 16, 16, 1 
5, 16, 144, 144, 8, 8, 3 
6, 16, 144, 144, 4, 8, 0 
6, 16, 148, 144, 4, 8, 0 
5, 16, 152, 144, 8, 8, 0 
5, 16, 144, 152, 8, 8, 2 
6, 16, 144, 152, 8, 4, 0 
6, 16, 144, 156, 8, 4, 0 
5, 16, 152, 152, 8, 8, 1 
6, 16, 152, 152, 4, 4, 0 
6, 16, 156, 152, 4, 4, 0 
6, 16, 152, 156, 4, 4, 0 
6, 16, 156, 156, 4, 4, 0 
3, 16, 160, 128, 32, 32, 5 
4, 16, 160, 128, 8, 32, 4 
5, 16, 160, 128, 8, 8, 0 
5, 16, 160, 136, 8, 16, 0 
5, 16, 160, 144, 8, 8, 0 
4, 16, 168, 128, 16, 32, 2 
5, 16, 168, 128, 16, 16, 4 
6, 16, 168, 128, 16, 4, 0 
6, 16, 168, 132, 16, 8, 0 
6, 16, 168, 136, 16, 4, 0 
5, 16, 168, 144, 16, 16, 0 
4, 16, 176, 128, 8, 32, 2 
5, 16, 176, 128, 8, 16, 2 
6, 16, 176, 128, 8, 8, 0 
6, 16, 176, 136, 8, 8, 0 
5, 16, 176, 144, 8, 16, 0 
3, 16, 128, 160, 32, 32, 1 
4, 16, 128, 160, 16, 16, 3 
5, 16, 128, 160, 8, 16, 4 
6, 16, 128, 160, 8, 4, 3 
7, 16, 128, 160, 4, 4, 0 
7, 16, 132, 160, 4, 4, 0 
6, 16, 128, 164, 8, 8, 3 
7, 16, 128, 164, 4, 8, 0 
7, 16, 132, 164, 4, 8, 0 
6, 16, 128, 168, 8, 4, 0 
5, 16, 136, 160, 8, 16, 0 
4, 16, 144, 160, 16, 16, 3 
5, 16, 144, 160, 8, 16, 4 
6, 16, 144, 160, 8, 4, 0 
6, 16, 144, 164, 8, 8, 0 
6, 16, 144, 168, 8, 4, 0 
5, 16, 152, 160, 8, 16, 4 
6, 16, 152, 160, 8, 4, 0 
6, 16, 152, 164, 8, 8, 3 
7, 16, 152, 164, 4, 8, 0 
7, 16, 156, 164, 4, 8, 0 
6, 16, 152, 168, 8, 4, 3 
7, 16, 152, 168, 4, 4, 0 
7, 16, 156, 168, 4, 4, 0 
4, 16, 128, 176, 16, 16, 4 
5, 16, 128, 176, 16, 4, 0 
5, 16, 128, 180, 16, 8, 3 
6, 16, 128, 180, 8, 8, 0 
6, 16, 136, 180, 8, 8, 0 
5, 16, 128, 184, 16, 4, 0 
4, 16, 144, 176, 16, 16, 2 
5, 16, 144, 176, 16, 8, 3 
6, 16, 144, 176, 8, 8, 0 
6, 16, 152, 176, 8, 8, 0 
5, 16, 144, 184, 16, 8, 0 
3, 16, 160, 160, 32, 32, 1 
4, 16, 160, 160, 16, 16, 2 
5, 16, 160, 160, 16, 8, 2 
6, 16, 160, 160, 16, 4, 3 
7, 16, 160, 160, 8, 4, 0 
7, 16, 168, 160, 8, 4, 0 
6, 16, 160, 164, 16, 4, 3 
7, 16, 160, 164, 8, 4, 0 
7, 16, 168, 164, 8, 4, 0 
5, 16, 160, 168, 16, 8, 2 
6, 16, 160, 168, 16, 4, 5 
7, 16, 160, 168, 4, 4, 0 
7, 16, 164, 168, 8, 4, 0 
7, 16, 168, 168, 4, 4, 0 
6, 16, 160, 172, 16, 4, 3 
7, 16, 160, 172, 8, 4, 0 
7, 16, 168, 172, 8, 4, 0 
4, 16, 176, 160, 16, 16, 3 
5, 16, 176, 160, 8, 16, 2 
6, 16, 176, 160, 8, 8, 0 
6, 16, 176, 168, 8, 8, 2 
7, 16, 176, 168, 8, 4, 0 
7, 16, 176, 172, 8, 4, 0 
5, 16, 184, 160, 8, 16, 0 
4, 16, 160, 176, 16, 16, 2 
5, 16, 160, 176, 16, 8, 3 
6, 16, 160, 176, 8, 8, 0 
6, 16, 168, 176, 8, 8, 3 
7, 16, 168, 176, 4, 8, 0 
7, 16, 172, 176, 4, 8, 0 
5, 16, 160, 184, 16, 8, 2 
6, 16, 160, 184, 16, 4, 5 
7, 16, 160, 184, 4, 4, 0 
7, 16, 164, 184, 8, 4, 0 
7, 16, 168, 184, 4, 4, 0 
6, 16, 160, 188, 16, 4, 3 
7, 16, 160, 188, 8, 4, 0 
7, 16, 168, 188, 8, 4, 0 
4, 16, 176, 176, 16, 16, 3 
5, 16, 176, 176, 8, 16, 2 
6, 16, 176, 176, 8, 8, 3 
7, 16, 176, 176, 4, 8, 0 
7, 16, 180, 176, 4, 8, 0 
6, 16, 176, 184, 8, 8, 3 
7, 16, 176, 184, 4, 8, 0 
7, 16, 180, 184, 4, 8, 0 
5, 16, 184, 176, 8, 16, 0 
2, 16, 192, 128, 64, 64, 1 
3, 16, 192, 128, 32, 32, 1 
4, 16, 192, 128, 16, 16, 3 
5, 16, 192, 128, 8, 16, 3 
6, 16, 192, 128, 4, 16, 4 
7, 16, 192, 128, 4, 4, 0 
7, 16, 192, 132, 4, 8, 0 
7, 16, 192, 136, 4, 4, 0 
6, 16, 196, 128, 4, 16, 0 
5, 16, 200, 128, 8, 16, 0 
4, 16, 208, 128, 16, 16, 0 
4, 16, 192, 144, 16, 16, 2 
5, 16, 192, 144, 16, 8, 2 
6, 16, 192, 144, 16, 4, 5 
7, 16, 192, 144, 4, 4, 0 
7, 16, 196, 144, 8, 4, 0 
7, 16, 200, 144, 4, 4, 0 
6, 16, 192, 148, 16, 4, 0 
5, 16, 192, 152, 16, 8, 0 
4, 16, 208, 144, 16, 16, 2 
5, 16, 208, 144, 16, 8, 0 
5, 16, 208, 152, 16, 8, 3 
6, 16, 208, 152, 8, 8, 0 
6, 16, 216, 152, 8, 8, 0 
3, 16, 224, 128, 32, 32, 3 
4, 16, 224, 128, 16, 32, 2 
5, 16, 224, 128, 16, 16, 0 
5, 16, 224, 144, 16, 16, 0 
4, 16, 240, 128, 16, 32, 3 
5, 16, 240, 128, 8, 32, 2 
6, 16, 240, 128, 8, 16, 0 
6, 16, 240, 144, 8, 16, 0 
5, 16, 248, 128, 8, 32, 3 
6, 16, 248, 128, 4, 32, 0 
6, 16, 252, 128, 4, 32, 0 
3, 16, 192, 160, 32, 32, 1 
4, 16, 192, 160, 16, 16, 0 
4, 16, 208, 160, 16, 16, 3 
5, 16, 208, 160, 8, 16, 0 
5, 16, 216, 160, 8, 16, 0 
4, 16, 192, 176, 16, 16, 0 
4, 16, 208, 176, 16, 16, 0 
3, 16, 224, 160, 32, 32, 1 
4, 16, 224, 160, 16, 16, 3 
5, 16, 224, 160, 8, 16, 2 
6, 16, 224, 160, 8, 8, 0 
6, 16, 224, 168, 8, 8, 0 
5, 16, 232, 160, 8, 16, 0 
4, 16, 240, 160, 16, 16, 5 
5, 16, 240, 160, 4, 16, 0 
5, 16, 244, 160, 8, 16, 0 
5, 16, 248, 160, 4, 16, 0 
4, 16, 224, 176, 16, 16, 5 
5, 16, 224, 176, 4, 16, 0 
5, 16, 228, 176, 8, 16, 0 
5, 16, 232, 176, 4, 16, 0 
4, 16, 240, 176, 16, 16, 2 
5, 16, 240, 176, 16, 8, 5 
6, 16, 240, 176, 4, 8, 0 
6, 16, 244, 176, 8, 8, 0 
6, 16, 248, 176, 4, 8, 2 
7, 16, 248, 176, 4, 4, 0 
7, 16, 248, 180, 4, 4, 0 
5, 16, 240, 184, 16, 8, 2 
6, 16, 240, 184, 16, 4, 3 
7, 16, 240, 184, 8, 4, 0 
7, 16, 248, 184, 8, 4, 0 
6, 16, 240, 188, 16, 4, 5 
7, 16, 240, 188, 4, 4, 0 
7, 16, 244, 188, 8, 4, 0 
7, 16, 248, 188, 4, 4, 0 
2, 16, 128, 192, 64, 48, 2 
3, 16, 128, 192, 64, 32, 1 
4, 16, 128, 192, 32, 16, 1 
5, 16, 128, 192, 16, 8, 3 
6, 16, 128, 192, 8, 8, 2 
7, 16, 128, 192, 8, 4, 0 
7, 16, 128, 196, 8, 4, 0 
6, 16, 136, 192, 8, 8, 0 
5, 16, 144, 192, 16, 8, 0 
5, 16, 128, 200, 16, 8, 3 
6, 16, 128, 200, 8, 8, 3 
7, 16, 128, 200, 4, 8, 0 
7, 16, 132, 200, 4, 8, 0 
6, 16, 136, 200, 8, 8, 0 
5, 16, 144, 200, 16, 8, 2 
6, 16, 144, 200, 16, 4, 3 
7, 16, 144, 200, 8, 4, 0 
7, 16, 152, 200, 8, 4, 0 
6, 16, 144, 204, 16, 4, 0 
4, 16, 160, 192, 32, 16, 3 
5, 16, 160, 192, 16, 16, 4 
6, 16, 160, 192, 16, 4, 3 
7, 16, 160, 192, 8, 4, 3 
8, 16, 160, 192, 4, 4, 0 
8, 16, 164, 192, 4, 4, 0 
7, 16, 168, 192, 8, 4, 3 
8, 16, 168, 192, 4, 4, 0 
8, 16, 172, 192, 4, 4, 0 
6, 16, 160, 196, 16, 8, 0 
6, 16, 160, 200, 16, 4, 0 
5, 16, 176, 192, 16, 16, 2 
6, 16, 176, 192, 16, 8, 3 
7, 16, 176, 192, 8, 8, 3 
8, 16, 176, 192, 4, 8, 0 
8, 16, 180, 192, 4, 8, 0 
7, 16, 184, 192, 8, 8, 2 
8, 16, 184, 192, 8, 4, 0 
8, 16, 184, 196, 8, 4, 0 
6, 16, 176, 200, 16, 8, 3 
7, 16, 176, 200, 8, 8, 0 
7, 16, 184, 200, 8, 8, 3 
8, 16, 184, 200, 4, 8, 0 
8, 16, 188, 200, 4, 8, 0 
4, 16, 128, 208, 32, 16, 1 
5, 16, 128, 208, 16, 8, 3 
6, 16, 128, 208, 8, 8, 0 
6, 16, 136, 208, 8, 8, 0 
5, 16, 144, 208, 16, 8, 2 
6, 16, 144, 208, 16, 4, 0 
6, 16, 144, 212, 16, 4, 0 
5, 16, 128, 216, 16, 8, 0 
5, 16, 144, 216, 16, 8, 0 
4, 16, 160, 208, 32, 16, 3 
5, 16, 160, 208, 16, 16, 2 
6, 16, 160, 208, 16, 8, 3 
7, 16, 160, 208, 8, 8, 0 
7, 16, 168, 208, 8, 8, 0 
6, 16, 160, 216, 16, 8, 0 
5, 16, 176, 208, 16, 16, 3 
6, 16, 176, 208, 8, 16, 4 
7, 16, 176, 208, 8, 4, 0 
7, 16, 176, 212, 8, 8, 0 
7, 16, 176, 216, 8, 4, 0 
6, 16, 184, 208, 8, 16, 4 
7, 16, 184, 208, 8, 4, 0 
7, 16, 184, 212, 8, 8, 0 
7, 16, 184, 216, 8, 4, 0 
3, 16, 128, 224, 64, 16, 2 
4, 16, 128, 224, 64, 16, 3 
5, 16, 128, 224, 32, 16, 3 
6, 16, 128, 224, 16, 16, 0 
6, 16, 144, 224, 16, 16, 2 
7, 16, 144, 224, 16, 8, 0 
7, 16, 144, 232, 16, 8, 0 
5, 16, 160, 224, 32, 16, 3 
6, 16, 160, 224, 16, 16, 0 
6, 16, 176, 224, 16, 16, 3 
7, 16, 176, 224, 8, 16, 0 
7, 16, 184, 224, 8, 16, 2 
8, 16, 184, 224, 8, 8, 0 
8, 16, 184, 232, 8, 8, 3 
9, 16, 184, 232, 4, 8, 0 
9, 16, 188, 232, 4, 8, 0 
4, 16, 0, 0, 0, 0, -1 
2, 16, 192, 192, 64, 48, 2 
3, 16, 192, 192, 64, 32, 3 
4, 16, 192, 192, 32, 32, 3 
5, 16, 192, 192, 16, 32, 0 
5, 16, 208, 192, 16, 32, 0 
4, 16, 224, 192, 32, 32, 2 
5, 16, 224, 192, 32, 16, 3 
6, 16, 224, 192, 16, 16, 0 
6, 16, 240, 192, 16, 16, 4 
7, 16, 240, 192, 16, 4, 5 
8, 16, 240, 192, 4, 4, 0 
8, 16, 244, 192, 8, 4, 0 
8, 16, 248, 192, 4, 4, 0 
7, 16, 240, 196, 16, 8, 3 
8, 16, 240, 196, 8, 8, 3 
9, 16, 240, 196, 4, 8, 0 
9, 16, 244, 196, 4, 8, 0 
8, 16, 248, 196, 8, 8, 3 
9, 16, 248, 196, 4, 8, 0 
9, 16, 252, 196, 4, 8, 2 
10, 16, 252, 196, 4, 4, 0 
10, 16, 252, 200, 4, 4, 0 
7, 16, 240, 200, 16, 4, 5 
8, 16, 240, 200, 4, 4, 0 
8, 16, 244, 200, 8, 4, 0 
8, 16, 248, 200, 4, 4, 0 
5, 16, 224, 208, 32, 16, 3 
6, 16, 224, 208, 16, 16, 0 
6, 16, 240, 208, 16, 16, 5 
7, 16, 240, 208, 4, 16, 0 
7, 16, 244, 208, 8, 16, 0 
7, 16, 248, 208, 4, 16, 0 
3, 16, 192, 224, 64, 16, 2 
4, 16, 192, 224, 64, 16, 3 
5, 16, 192, 224, 32, 16, 0 
5, 16, 224, 224, 32, 16, 3 
6, 16, 224, 224, 16, 16, 5 
7, 16, 224, 224, 4, 16, 0 
7, 16, 228, 224, 8, 16, 0 
