depth,frame,x,y,weight,height,label
8, 0, 220, 224, 4, 16, 4 
9, 0, 220, 224, 4, 4, 0 
9, 0, 220, 228, 4, 8, 0 
9, 0, 220, 232, 4, 4, 0 
5, 0, 224, 224, 32, 16, 3 
6, 0, 224, 224, 16, 16, 5 
7, 0, 224, 224, 4, 16, 2 
8, 0, 224, 224, 4, 8, 0 
8, 0, 224, 232, 4, 8, 0 
7, 0, 228, 224, 8, 16, 2 
8, 0, 228, 224, 8, 8, 0 
8, 0, 228, 232, 8, 8, 2 
9, 0, 228, 232, 8, 4, 0 
9, 0, 228, 236, 8, 4, 0 
7, 0, 232, 224, 4, 16, 0 
6, 0, 240, 224, 16, 16, 0 
4, 0, 0, 0, 0, 0, -1 
1, 0, 256, 128, 128, 112, 1 
2, 0, 256, 128, 64, 64, 1 
3, 0, 256, 128, 32, 32, 1 
4, 0, 256, 128, 16, 16, 5 
5, 0, 256, 128, 4, 16, 0 
5, 0, 260, 128, 8, 16, 2 
6, 0, 260, 128, 8, 8, 2 
7, 0, 260, 128, 8, 4, 0 
7, 0, 260, 132, 8, 4, 0 
6, 0, 260, 136, 8, 8, 2 
7, 0, 260, 136, 8, 4, 0 
7, 0, 260, 140, 8, 4, 0 
5, 0, 264, 128, 4, 16, 2 
6, 0, 264, 128, 4, 8, 0 
6, 0, 264, 136, 4, 8, 0 
4, 0, 272, 128, 16, 16, 3 
5, 0, 272, 128, 8, 16, 0 
5, 0, 280, 128, 8, 16, 0 
4, 0, 256, 144, 16, 16, 0 
4, 0, 272, 144, 16, 16, 5 
5, 0, 272, 144, 4, 16, 0 
5, 0, 276, 144, 8, 16, 2 
6, 0, 276, 144, 8, 8, 0 
6, 0, 276, 152, 8, 8, 0 
5, 0, 280, 144, 4, 16, 2 
6, 0, 280, 144, 4, 8, 0 
6, 0, 280, 152, 4, 8, 0 
3, 0, 288, 128, 32, 32, 1 
4, 0, 288, 128, 16, 16, 3 
5, 0, 288, 128, 8, 16, 0 
5, 0, 296, 128, 8, 16, 3 
6, 0, 296, 128, 4, 16, 4 
7, 0, 296, 128, 4, 4, 0 
7, 0, 296, 132, 4, 8, 0 
7, 0, 296, 136, 4, 4, 0 
6, 0, 300, 128, 4, 16, 0 
4, 0, 304, 128, 16, 16, 3 
5, 0, 304, 128, 8, 16, 3 
6, 0, 304, 128, 4, 16, 4 
7, 0, 304, 128, 4, 4, 0 
7, 0, 304, 132, 4, 8, 0 
7, 0, 304, 136, 4, 4, 0 
6, 0, 308, 128, 4, 16, 4 
7, 0, 308, 128, 4, 4, 0 
7, 0, 308, 132, 4, 8, 0 
7, 0, 308, 136, 4, 4, 0 
5, 0, 312, 128, 8, 16, 2 
6, 0, 312, 128, 8, 8, 3 
7, 0, 312, 128, 4, 8, 0 
7, 0, 316, 128, 4, 8, 0 
6, 0, 312, 136, 8, 8, 3 
7, 0, 312, 136, 4, 8, 0 
7, 0, 316, 136, 4, 8, 0 
4, 0, 288, 144, 16, 16, 3 
5, 0, 288, 144, 8, 16, 3 
6, 0, 288, 144, 4, 16, 0 
6, 0, 292, 144, 4, 16, 2 
7, 0, 292, 144, 4, 8, 0 
7, 0, 292, 152, 4, 8, 0 
5, 0, 296, 144, 8, 16, 2 
6, 0, 296, 144, 8, 8, 0 
6, 0, 296, 152, 8, 8, 0 
4, 0, 304, 144, 16, 16, 1 
5, 0, 304, 144, 8, 8, 0 
5, 0, 312, 144, 8, 8, 1 
6, 0, 312, 144, 4, 4, 0 
6, 0, 316, 144, 4, 4, 0 
6, 0, 312, 148, 4, 4, 0 
6, 0, 316, 148, 4, 4, 0 
5, 0, 304, 152, 8, 8, 0 
5, 0, 312, 152, 8, 8, 3 
6, 0, 312, 152, 4, 8, 0 
6, 0, 316, 152, 4, 8, 0 
3, 0, 256, 160, 32, 32, 1 
4, 0, 256, 160, 16, 16, 2 
5, 0, 256, 160, 16, 8, 0 
5, 0, 256, 168, 16, 8, 3 
6, 0, 256, 168, 8, 8, 3 
7, 0, 256, 168, 4, 8, 0 
7, 0, 260, 168, 4, 8, 0 
6, 0, 264, 168, 8, 8, 0 
4, 0, 272, 160, 16, 16, 3 
5, 0, 272, 160, 8, 16, 0 
5, 0, 280, 160, 8, 16, 0 
4, 0, 256, 176, 16, 16, 3 
5, 0, 256, 176, 8, 16, 2 
6, 0, 256, 176, 8, 8, 0 
6, 0, 256, 184, 8, 8, 3 
7, 0, 256, 184, 4, 8, 0 
7, 0, 260, 184, 4, 8, 0 
5, 0, 264, 176, 8, 16, 0 
4, 0, 272, 176, 16, 16, 0 
3, 0, 288, 160, 32, 32, 5 
4, 0, 288, 160, 8, 32, 3 
5, 0, 288, 160, 4, 32, 0 
5, 0, 292, 160, 4, 32, 4 
6, 0, 292, 160, 4, 8, 0 
6, 0, 292, 168, 4, 16, 0 
6, 0, 292, 176, 4, 8, 0 
4, 0, 296, 160, 16, 32, 5 
5, 0, 296, 160, 4, 32, 0 
5, 0, 300, 160, 8, 32, 0 
5, 0, 304, 160, 4, 32, 2 
6, 0, 304, 160, 4, 16, 0 
6, 0, 304, 176, 4, 16, 0 
4, 0, 304, 160, 8, 32, 0 
2, 0, 320, 128, 64, 64, 1 
3, 0, 320, 128, 32, 32, 1 
4, 0, 320, 128, 16, 16, 0 
4, 0, 336, 128, 16, 16, 1 
5, 0, 336, 128, 8, 8, 0 
5, 0, 344, 128, 8, 8, 0 
5, 0, 336, 136, 8, 8, 3 
6, 0, 336, 136, 4, 8, 0 
6, 0, 340, 136, 4, 8, 0 
5, 0, 344, 136, 8, 8, 3 
6, 0, 344, 136, 4, 8, 0 
6, 0, 348, 136, 4, 8, 0 
4, 0, 320, 144, 16, 16, 1 
5, 0, 320, 144, 8, 8, 3 
6, 0, 320, 144, 4, 8, 0 
6, 0, 324, 144, 4, 8, 0 
5, 0, 328, 144, 8, 8, 3 
6, 0, 328, 144, 4, 8, 0 
6, 0, 332, 144, 4, 8, 0 
5, 0, 320, 152, 8, 8, 3 
6, 0, 320, 152, 4, 8, 0 
6, 0, 324, 152, 4, 8, 0 
5, 0, 328, 152, 8, 8, 3 
6, 0, 328, 152, 4, 8, 0 
6, 0, 332, 152, 4, 8, 0 
4, 0, 336, 144, 16, 16, 5 
5, 0, 336, 144, 4, 16, 4 
6, 0, 336, 144, 4, 4, 0 
6, 0, 336, 148, 4, 8, 0 
6, 0, 336, 152, 4, 4, 0 
5, 0, 340, 144, 8, 16, 0 
5, 0, 344, 144, 4, 16, 2 
6, 0, 344, 144, 4, 8, 0 
6, 0, 344, 152, 4, 8, 2 
7, 0, 344, 152, 4, 4, 0 
7, 0, 344, 156, 4, 4, 0 
3, 0, 352, 128, 32, 32, 1 
4, 0, 352, 128, 16, 16, 1 
5, 0, 352, 128, 8, 8, 3 
6, 0, 352, 128, 4, 8, 2 
7, 0, 352, 128, 4, 4, 0 
7, 0, 352, 132, 4, 4, 0 
6, 0, 356, 128, 4, 8, 0 
5, 0, 360, 128, 8, 8, 3 
6, 0, 360, 128, 4, 8, 0 
6, 0, 364, 128, 4, 8, 0 
5, 0, 352, 136, 8, 8, 3 
6, 0, 352, 136, 4, 8, 0 
6, 0, 356, 136, 4, 8, 0 
5, 0, 360, 136, 8, 8, 3 
6, 0, 360, 136, 4, 8, 0 
6, 0, 364, 136, 4, 8, 0 
4, 0, 368, 128, 16, 16, 3 
5, 0, 368, 128, 8, 16, 3 
6, 0, 368, 128, 4, 16, 2 
7, 0, 368, 128, 4, 8, 0 
7, 0, 368, 136, 4, 8, 0 
6, 0, 372, 128, 4, 16, 0 
5, 0, 376, 128, 8, 16, 0 
4, 0, 352, 144, 16, 16, 2 
5, 0, 352, 144, 16, 8, 2 
6, 0, 352, 144, 16, 4, 5 
7, 0, 352, 144, 4, 4, 0 
7, 0, 356, 144, 8, 4, 0 
7, 0, 360, 144, 4, 4, 0 
6, 0, 352, 148, 16, 4, 3 
7, 0, 352, 148, 8, 4, 0 
7, 0, 360, 148, 8, 4, 0 
5, 0, 352, 152, 16, 8, 3 
6, 0, 352, 152, 8, 8, 2 
7, 0, 352, 152, 8, 4, 0 
7, 0, 352, 156, 8, 4, 0 
6, 0, 360, 152, 8, 8, 0 
4, 0, 368, 144, 16, 16, 5 
5, 0, 368, 144, 4, 16, 2 
6, 0, 368, 144, 4, 8, 0 
6, 0, 368, 152, 4, 8, 0 
5, 0, 372, 144, 8, 16, 4 
6, 0, 372, 144, 8, 4, 0 
6, 0, 372, 148, 8, 8, 3 
7, 0, 372, 148, 4, 8, 0 
7, 0, 376, 148, 4, 8, 0 
6, 0, 372, 152, 8, 4, 3 
7, 0, 372, 152, 4, 4, 0 
7, 0, 376, 152, 4, 4, 0 
5, 0, 376, 144, 4, 16, 0 
3, 0, 320, 160, 32, 32, 1 
4, 0, 320, 160, 16, 16, 5 
5, 0, 320, 160, 4, 16, 0 
5, 0, 324, 160, 8, 16, 2 
6, 0, 324, 160, 8, 8, 3 
7, 0, 324, 160, 4, 8, 0 
7, 0, 328, 160, 4, 8, 0 
6, 0, 324, 168, 8, 8, 2 
7, 0, 324, 168, 8, 4, 0 
7, 0, 324, 172, 8, 4, 0 
5, 0, 328, 160, 4, 16, 2 
6, 0, 328, 160, 4, 8, 2 
7, 0, 328, 160, 4, 4, 0 
7, 0, 328, 164, 4, 4, 0 
6, 0, 328, 168, 4, 8, 0 
4, 0, 336, 160, 16, 16, 1 
5, 0, 336, 160, 8, 8, 3 
6, 0, 336, 160, 4, 8, 2 
7, 0, 336, 160, 4, 4, 0 
7, 0, 336, 164, 4, 4, 0 
6, 0, 340, 160, 4, 8, 0 
5, 0, 344, 160, 8, 8, 3 
6, 0, 344, 160, 4, 8, 0 
6, 0, 348, 160, 4, 8, 0 
5, 0, 336, 168, 8, 8, 0 
5, 0, 344, 168, 8, 8, 0 
4, 0, 320, 176, 16, 16, 5 
5, 0, 320, 176, 4, 16, 0 
5, 0, 324, 176, 8, 16, 0 
5, 0, 328, 176, 4, 16, 0 
4, 0, 336, 176, 16, 16, 0 
3, 0, 352, 160, 32, 32, 1 
4, 0, 352, 160, 16, 16, 3 
5, 0, 352, 160, 8, 16, 0 
5, 0, 360, 160, 8, 16, 0 
4, 0, 368, 160, 16, 16, 1 
5, 0, 368, 160, 8, 8, 0 
5, 0, 376, 160, 8, 8, 3 
6, 0, 376, 160, 4, 8, 0 
6, 0, 380, 160, 4, 8, 0 
5, 0, 368, 168, 8, 8, 3 
6, 0, 368, 168, 4, 8, 0 
6, 0, 372, 168, 4, 8, 2 
7, 0, 372, 168, 4, 4, 0 
7, 0, 372, 172, 4, 4, 0 
5, 0, 376, 168, 8, 8, 2 
6, 0, 376, 168, 8, 4, 3 
7, 0, 376, 168, 4, 4, 0 
7, 0, 380, 168, 4, 4, 0 
6, 0, 376, 172, 8, 4, 0 
4, 0, 352, 176, 16, 16, 0 
4, 0, 368, 176, 16, 16, 3 
5, 0, 368, 176, 8, 16, 0 
5, 0, 376, 176, 8, 16, 0 
2, 0, 256, 192, 64, 48, 2 
3, 0, 256, 192, 64, 32, 3 
4, 0, 256, 192, 32, 32, 2 
5, 0, 256, 192, 32, 16, 3 
6, 0, 256, 192, 16, 16, 2 
7, 0, 256, 192, 16, 8, 2 
8, 0, 256, 192, 16, 4, 3 
9, 0, 256, 192, 8, 4, 0 
9, 0, 264, 192, 8, 4, 0 
8, 0, 256, 196, 16, 4, 5 
9, 0, 256, 196, 4, 4, 0 
9, 0, 260, 196, 8, 4, 0 
9, 0, 264, 196, 4, 4, 0 
7, 0, 256, 200, 16, 8, 3 
8, 0, 256, 200, 8, 8, 0 
8, 0, 264, 200, 8, 8, 3 
9, 0, 264, 200, 4, 8, 0 
9, 0, 268, 200, 4, 8, 0 
6, 0, 272, 192, 16, 16, 0 
5, 0, 256, 208, 32, 16, 3 
6, 0, 256, 208, 16, 16, 3 
7, 0, 256, 208, 8, 16, 0 
7, 0, 264, 208, 8, 16, 3 
8, 0, 264, 208, 4, 16, 2 
9, 0, 264, 208, 4, 8, 0 
9, 0, 264, 216, 4, 8, 0 
8, 0, 268, 208, 4, 16, 0 
6, 0, 272, 208, 16, 16, 0 
4, 0, 288, 192, 32, 32, 0 
3, 0, 256, 224, 64, 16, 2 
4, 0, 256, 224, 64, 16, 3 
5, 0, 256, 224, 32, 16, 3 
6, 0, 256, 224, 16, 16, 2 
7, 0, 256, 224, 16, 8, 0 
7, 0, 256, 232, 16, 8, 3 
8, 0, 256, 232, 8, 8, 0 
8, 0, 264, 232, 8, 8, 3 
9, 0, 264, 232, 4, 8, 0 
9, 0, 268, 232, 4, 8, 0 
6, 0, 272, 224, 16, 16, 0 
5, 0, 288, 224, 32, 16, 3 
6, 0, 288, 224, 16, 16, 0 
6, 0, 304, 224, 16, 16, 0 
4, 0, 0, 0, 0, 0, -1 
2, 0, 320, 192, 64, 48, 2 
3, 0, 320, 192, 64, 32, 1 
4, 0, 320, 192, 32, 16, 3 
5, 0, 320, 192, 16, 16, 2 
6, 0, 320, 192, 16, 8, 3 
7, 0, 320, 192, 8, 8, 0 
7, 0, 328, 192, 8, 8, 3 
8, 0, 328, 192, 4, 8, 0 
8, 0, 332, 192, 4, 8, 0 
6, 0, 320, 200, 16, 8, 3 
7, 0, 320, 200, 8, 8, 0 
7, 0, 328, 200, 8, 8, 3 
8, 0, 328, 200, 4, 8, 0 
8, 0, 332, 200, 4, 8, 0 
5, 0, 336, 192, 16, 16, 0 
4, 0, 352, 192, 32, 16, 3 
5, 0, 352, 192, 16, 16, 0 
5, 0, 368, 192, 16, 16, 3 
6, 0, 368, 192, 8, 16, 3 
7, 0, 368, 192, 4, 16, 0 
7, 0, 372, 192, 4, 16, 0 
6, 0, 376, 192, 8, 16, 0 
4, 0, 320, 208, 32, 16, 3 
5, 0, 320, 208, 16, 16, 3 
6, 0, 320, 208, 8, 16, 2 
7, 0, 320, 208, 8, 8, 0 
7, 0, 320, 216, 8, 8, 0 
6, 0, 328, 208, 8, 16, 3 
7, 0, 328, 208, 4, 16, 0 
7, 0, 332, 208, 4, 16, 0 
5, 0, 336, 208, 16, 16, 0 
4, 0, 352, 208, 32, 16, 3 
5, 0, 352, 208, 16, 16, 0 
5, 0, 368, 208, 16, 16, 3 
6, 0, 368, 208, 8, 16, 0 
6, 0, 376, 208, 8, 16, 0 
3, 0, 320, 224, 64, 16, 2 
4, 0, 320, 224, 64, 16, 3 
5, 0, 320, 224, 32, 16, 3 
6, 0, 320, 224, 16, 16, 3 
7, 0, 320, 224, 8, 16, 0 
7, 0, 328, 224, 8, 16, 0 
6, 0, 336, 224, 16, 16, 0 
5, 0, 352, 224, 32, 16, 3 
6, 0, 352, 224, 16, 16, 0 
6, 0, 368, 224, 16, 16, 0 
4, 0, 0, 0, 0, 0, -1 
1, 0, 384, 128, 32, 112, 1 
2, 0, 384, 128, 32, 64, 3 
3, 0, 384, 128, 32, 64, 1 
4, 0, 384, 128, 16, 32, 2 
5, 0, 384, 128, 16, 16, 3 
6, 0, 384, 128, 8, 16, 0 
6, 0, 392, 128, 8, 16, 3 
7, 0, 392, 128, 4, 16, 0 
7, 0, 396, 128, 4, 16, 2 
8, 0, 396, 128, 4, 8, 0 
8, 0, 396, 136, 4, 8, 0 
5, 0, 384, 144, 16, 16, 4 
6, 0, 384, 144, 16, 4, 3 
7, 0, 384, 144, 8, 4, 0 
7, 0, 392, 144, 8, 4, 3 
8, 0, 392, 144, 4, 4, 0 
8, 0, 396, 144, 4, 4, 0 
6, 0, 384, 148, 16, 8, 3 
7, 0, 384, 148, 8, 8, 0 
7, 0, 392, 148, 8, 8, 0 
6, 0, 384, 152, 16, 4, 0 
4, 0, 400, 128, 16, 32, 2 
5, 0, 400, 128, 16, 16, 2 
6, 0, 400, 128, 16, 8, 0 
6, 0, 400, 136, 16, 8, 5 
7, 0, 400, 136, 4, 8, 0 
7, 0, 404, 136, 8, 8, 0 
7, 0, 408, 136, 4, 8, 0 
5, 0, 400, 144, 16, 16, 3 
6, 0, 400, 144, 8, 16, 2 
7, 0, 400, 144, 8, 8, 3 
8, 0, 400, 144, 4, 8, 0 
8, 0, 404, 144, 4, 8, 0 
7, 0, 400, 152, 8, 8, 3 
8, 0, 400, 152, 4, 8, 0 
8, 0, 404, 152, 4, 8, 0 
6, 0, 408, 144, 8, 16, 0 
4, 0, 384, 160, 16, 32, 2 
5, 0, 384, 160, 16, 16, 5 
6, 0, 384, 160, 4, 16, 0 
6, 0, 388, 160, 8, 16, 2 
7, 0, 388, 160, 8, 8, 2 
8, 0, 388, 160, 8, 4, 0 
8, 0, 388, 164, 8, 4, 0 
7, 0, 388, 168, 8, 8, 0 
6, 0, 392, 160, 4, 16, 2 
7, 0, 392, 160, 4, 8, 2 
8, 0, 392, 160, 4, 4, 0 
8, 0, 392, 164, 4, 4, 0 
7, 0, 392, 168, 4, 8, 0 
5, 0, 384, 176, 16, 16, 2 
6, 0, 384, 176, 16, 8, 2 
7, 0, 384, 176, 16, 4, 3 
8, 0, 384, 176, 8, 4, 0 
8, 0, 392, 176, 8, 4, 0 
7, 0, 384, 180, 16, 4, 3 
8, 0, 384, 180, 8, 4, 0 
8, 0, 392, 180, 8, 4, 0 
6, 0, 384, 184, 16, 8, 0 
4, 0, 400, 160, 16, 32, 2 
5, 0, 400, 160, 16, 16, 5 
6, 0, 400, 160, 4, 16, 0 
6, 0, 404, 160, 8, 16, 2 
7, 0, 404, 160, 8, 8, 2 
8, 0, 404, 160, 8, 4, 0 
8, 0, 404, 164, 8, 4, 0 
7, 0, 404, 168, 8, 8, 3 
8, 0, 404, 168, 4, 8, 0 
8, 0, 408, 168, 4, 8, 0 
6, 0, 408, 160, 4, 16, 0 
5, 0, 400, 176, 16, 16, 2 
6, 0, 400, 176, 16, 8, 2 
7, 0, 400, 176, 16, 4, 5 
8, 0, 400, 176, 4, 4, 0 
8, 0, 404, 176, 8, 4, 0 
8, 0, 408, 176, 4, 4, 0 
7, 0, 400, 180, 16, 4, 5 
8, 0, 400, 180, 4, 4, 0 
8, 0, 404, 180, 8, 4, 0 
8, 0, 408, 180, 4, 4, 0 
6, 0, 400, 184, 16, 8, 3 
7, 0, 400, 184, 8, 8, 0 
7, 0, 408, 184, 8, 8, 0 
3, 0, 0, 0, 0, 0, -1 
2, 0, 0, 0, 0, 0, -1 
2, 0, 384, 192, 32, 48, 1 
3, 0, 384, 192, 32, 32, 1 
4, 0, 384, 192, 16, 16, 5 
5, 0, 384, 192, 4, 16, 0 
5, 0, 388, 192, 8, 16, 2 
6, 0, 388, 192, 8, 8, 3 
7, 0, 388, 192, 4, 8, 0 
7, 0, 392, 192, 4, 8, 0 
6, 0, 388, 200, 8, 8, 0 
5, 0, 392, 192, 4, 16, 0 
4, 0, 400, 192, 16, 16, 0 
4, 0, 384, 208, 16, 16, 3 
5, 0, 384, 208, 8, 16, 3 
6, 0, 384, 208, 4, 16, 0 
6, 0, 388, 208, 4, 16, 0 
5, 0, 392, 208, 8, 16, 0 
4, 0, 400, 208, 16, 16, 0 
3, 0, 0, 0, 0, 0, -1 
3, 0, 384, 224, 32, 16, 2 
4, 0, 384, 224, 32, 16, 3 
5, 0, 384, 224, 16, 16, 3 
6, 0, 384, 224, 8, 16, 0 
6, 0, 392, 224, 8, 16, 0 
5, 0, 400, 224, 16, 16, 0 
4, 0, 0, 0, 0, 0, -1 
3, 0, 0, 0, 0, 0, -1 
2, 0, 0, 0, 0, 0, -1 
1, 16, 0, 0, 128, 128, 1 
2, 16, 0, 0, 64, 64, 4 
3, 16, 0, 0, 64, 16, 5 
4, 16, 0, 0, 16, 16, 5 
5, 16, 0, 0, 4, 16, 0 
5, 16, 4, 0, 8, 16, 0 
5, 16, 8, 0, 4, 16, 0 
4, 16, 16, 0, 32, 16, 5 
5, 16, 16, 0, 8, 16, 0 
5, 16, 24, 0, 16, 16, 0 
5, 16, 32, 0, 8, 16, 0 
4, 16, 32, 0, 16, 16, 0 
3, 16, 0, 16, 64, 32, 5 
4, 16, 0, 16, 16, 32, 2 
5, 16, 0, 16, 16, 16, 0 
5, 16, 0, 32, 16, 16, 0 
4, 16, 16, 16, 32, 32, 5 
5, 16, 16, 16, 8, 32, 0 
5, 16, 24, 16, 16, 32, 0 
5, 16, 32, 16, 8, 32, 0 
4, 16, 32, 16, 16, 32, 0 
3, 16, 0, 32, 64, 16, 5 
4, 16, 0, 32, 16, 16, 4 
5, 16, 0, 32, 16, 4, 0 
5, 16, 0, 36, 16, 8, 0 
5, 16, 0, 40, 16, 4, 0 
4, 16, 16, 32, 32, 16, 5 
5, 16, 16, 32, 8, 16, 0 
5, 16, 24, 32, 16, 16, 0 
5, 16, 32, 32, 8, 16, 0 
4, 16, 32, 32, 16, 16, 3 
5, 16, 32, 32, 8, 16, 0 
5, 16, 40, 32, 8, 16, 0 
2, 16, 64, 0, 64, 64, 1 
3, 16, 64, 0, 32, 32, 2 
4, 16, 64, 0, 32, 16, 4 
5, 16, 64, 0, 32, 4, 0 
5, 16, 64, 4, 32, 8, 3 
6, 16, 64, 4, 16, 8, 0 
6, 16, 80, 4, 16, 8, 0 
5, 16, 64, 8, 32, 4, 3 
6, 16, 64, 8, 16, 4, 0 
6, 16, 80, 8, 16, 4, 0 
4, 16, 64, 16, 32, 16, 5 
5, 16, 64, 16, 8, 16, 0 
5, 16, 72, 16, 16, 16, 0 
5, 16, 80, 16, 8, 16, 0 
3, 16, 96, 0, 32, 32, 4 
4, 16, 96, 0, 32, 8, 3 
5, 16, 96, 0, 16, 8, 3 
6, 16, 96, 0, 8, 8, 0 
6, 16, 104, 0, 8, 8, 0 
5, 16, 112, 0, 16, 8, 0 
4, 16, 96, 8, 32, 16, 3 
5, 16, 96, 8, 16, 16, 3 
6, 16, 96, 8, 8, 16, 0 
6, 16, 104, 8, 8, 16, 0 
5, 16, 112, 8, 16, 16, 0 
4, 16, 96, 16, 32, 8, 5 
5, 16, 96, 16, 8, 8, 0 
5, 16, 104, 16, 16, 8, 0 
5, 16, 112, 16, 8, 8, 0 
3, 16, 64, 32, 32, 32, 3 
4, 16, 64, 32, 16, 32, 3 
5, 16, 64, 32, 8, 32, 4 
6, 16, 64, 32, 8, 8, 0 
6, 16, 64, 40, 8, 16, 0 
6, 16, 64, 48, 8, 8, 0 
5, 16, 72, 32, 8, 32, 0 
4, 16, 80, 32, 16, 32, 2 
5, 16, 80, 32, 16, 16, 0 
5, 16, 80, 48, 16, 16, 0 
3, 16, 96, 32, 32, 32, 2 
4, 16, 96, 32, 32, 16, 5 
5, 16, 96, 32, 8, 16, 3 
6, 16, 96, 32, 4, 16, 0 
6, 16, 100, 32, 4, 16, 0 
5, 16, 104, 32, 16, 16, 0 
5, 16, 112, 32, 8, 16, 0 
4, 16, 96, 48, 32, 16, 2 
5, 16, 96, 48, 32, 8, 0 
5, 16, 96, 56, 32, 8, 0 
2, 16, 0, 64, 64, 64, 1 
3, 16, 0, 64, 32, 32, 2 
4, 16, 0, 64, 32, 16, 3 
5, 16, 0, 64, 16, 16, 0 
5, 16, 16, 64, 16, 16, 3 
6, 16, 16, 64, 8, 16, 0 
6, 16, 24, 64, 8, 16, 0 
4, 16, 0, 80, 32, 16, 5 
5, 16, 0, 80, 8, 16, 2 
6, 16, 0, 80, 8, 8, 0 
6, 16, 0, 88, 8, 8, 0 
5, 16, 8, 80, 16, 16, 0 
5, 16, 16, 80, 8, 16, 0 
3, 16, 32, 64, 32, 32, 4 
4, 16, 32, 64, 32, 8, 5 
5, 16, 32, 64, 8, 8, 0 
5, 16, 40, 64, 16, 8, 0 
5, 16, 48, 64, 8, 8, 0 
4, 16, 32, 72, 32, 16, 3 
5, 16, 32, 72, 16, 16, 4 
6, 16, 32, 72, 16, 4, 0 
6, 16, 32, 76, 16, 8, 0 
6, 16, 32, 80, 16, 4, 0 
5, 16, 48, 72, 16, 16, 0 
4, 16, 32, 80, 32, 8, 0 
3, 16, 0, 96, 32, 32, 3 
4, 16, 0, 96, 16, 32, 4 
5, 16, 0, 96, 16, 8, 0 
5, 16, 0, 104, 16, 16, 0 
5, 16, 0, 112, 16, 8, 0 
4, 16, 16, 96, 16, 32, 0 
3, 16, 32, 96, 32, 32, 1 
4, 16, 32, 96, 16, 16, 4 
5, 16, 32, 96, 16, 4, 0 
5, 16, 32, 100, 16, 8, 0 
5, 16, 32, 104, 16, 4, 0 
4, 16, 48, 96, 16, 16, 4 
5, 16, 48, 96, 16, 4, 0 
5, 16, 48, 100, 16, 8, 0 
5, 16, 48, 104, 16, 4, 0 
4, 16, 32, 112, 16, 16, 0 
4, 16, 48, 112, 16, 16, 5 
5, 16, 48, 112, 4, 16, 0 
5, 16, 52, 112, 8, 16, 0 
5, 16, 56, 112, 4, 16, 0 
2, 16, 64, 64, 64, 64, 1 
3, 16, 64, 64, 32, 32, 2 
4, 16, 64, 64, 32, 16, 3 
5, 16, 64, 64, 16, 16, 2 
6, 16, 64, 64, 16, 8, 0 
6, 16, 64, 72, 16, 8, 0 
5, 16, 80, 64, 16, 16, 0 
4, 16, 64, 80, 32, 16, 5 
5, 16, 64, 80, 8, 16, 0 
5, 16, 72, 80, 16, 16, 4 
6, 16, 72, 80, 16, 4, 0 
6, 16, 72, 84, 16, 8, 0 
6, 16, 72, 88, 16, 4, 0 
5, 16, 80, 80, 8, 16, 0 
3, 16, 96, 64, 32, 32, 3 
4, 16, 96, 64, 16, 32, 0 
4, 16, 112, 64, 16, 32, 0 
3, 16, 64, 96, 32, 32, 3 
4, 16, 64, 96, 16, 32, 2 
5, 16, 64, 96, 16, 16, 3 
6, 16, 64, 96, 8, 16, 0 
6, 16, 72, 96, 8, 16, 0 
5, 16, 64, 112, 16, 16, 2 
6, 16, 64, 112, 16, 8, 0 
6, 16, 64, 120, 16, 8, 0 
4, 16, 80, 96, 16, 32, 3 
5, 16, 80, 96, 8, 32, 2 
6, 16, 80, 96, 8, 16, 0 
6, 16, 80, 112, 8, 16, 0 
5, 16, 88, 96, 8, 32, 4 
6, 16, 88, 96, 8, 8, 0 
6, 16, 88, 104, 8, 16, 0 
6, 16, 88, 112, 8, 8, 0 
3, 16, 96, 96, 32, 32, 3 
4, 16, 96, 96, 16, 32, 2 
5, 16, 96, 96, 16, 16, 3 
6, 16, 96, 96, 8, 16, 0 
6, 16, 104, 96, 8, 16, 0 
5, 16, 96, 112, 16, 16, 0 
4, 16, 112, 96, 16, 32, 3 
5, 16, 112, 96, 8, 32, 0 
5, 16, 120, 96, 8, 32, 0 
1, 16, 128, 0, 128, 128, 1 
2, 16, 128, 0, 64, 64, 1 
3, 16, 128, 0, 32, 32, 0 
3, 16, 160, 0, 32, 32, 3 
4, 16, 160, 0, 16, 32, 0 
4, 16, 176, 0, 16, 32, 3 
5, 16, 176, 0, 8, 32, 0 
5, 16, 184, 0, 8, 32, 3 
6, 16, 184, 0, 4, 32, 0 
6, 16, 188, 0, 4, 32, 0 
3, 16, 128, 32, 32, 32, 3 
4, 16, 128, 32, 16, 32, 3 
5, 16, 128, 32, 8, 32, 2 
6, 16, 128, 32, 8, 16, 0 
6, 16, 128, 48, 8, 16, 0 
5, 16, 136, 32, 8, 32, 0 
4, 16, 144, 32, 16, 32, 0 
3, 16, 160, 32, 32, 32, 3 
4, 16, 160, 32, 16, 32, 0 
4, 16, 176, 32, 16, 32, 2 
5, 16, 176, 32, 16, 16, 0 
5, 16, 176, 48, 16, 16, 0 
2, 16, 192, 0, 64, 64, 1 
3, 16, 192, 0, 32, 32, 1 
4, 16, 192, 0, 16, 16, 2 
5, 16, 192, 0, 16, 8, 0 
5, 16, 192, 8, 16, 8, 0 
4, 16, 208, 0, 16, 16, 1 
5, 16, 208, 0, 8, 8, 0 
5, 16, 216, 0, 8, 8, 0 
