depth,frame,x,y,weight,height,label
6, 16, 160, 64, 4, 8, 0 
6, 16, 160, 72, 4, 16, 0 
6, 16, 160, 80, 4, 8, 0 
5, 16, 164, 64, 4, 32, 2 
6, 16, 164, 64, 4, 16, 0 
6, 16, 164, 80, 4, 16, 0 
4, 16, 168, 64, 16, 32, 2 
5, 16, 168, 64, 16, 16, 5 
6, 16, 168, 64, 4, 16, 0 
6, 16, 172, 64, 8, 16, 0 
6, 16, 176, 64, 4, 16, 0 
5, 16, 168, 80, 16, 16, 0 
4, 16, 176, 64, 8, 32, 4 
5, 16, 176, 64, 8, 8, 2 
6, 16, 176, 64, 8, 4, 0 
6, 16, 176, 68, 8, 4, 0 
5, 16, 176, 72, 8, 16, 4 
6, 16, 176, 72, 8, 4, 0 
6, 16, 176, 76, 8, 8, 0 
6, 16, 176, 80, 8, 4, 0 
5, 16, 176, 80, 8, 8, 3 
6, 16, 176, 80, 4, 8, 0 
6, 16, 180, 80, 4, 8, 0 
3, 16, 128, 96, 32, 32, 1 
4, 16, 128, 96, 16, 16, 5 
5, 16, 128, 96, 4, 16, 0 
5, 16, 132, 96, 8, 16, 2 
6, 16, 132, 96, 8, 8, 3 
7, 16, 132, 96, 4, 8, 0 
7, 16, 136, 96, 4, 8, 0 
6, 16, 132, 104, 8, 8, 0 
5, 16, 136, 96, 4, 16, 0 
4, 16, 144, 96, 16, 16, 3 
5, 16, 144, 96, 8, 16, 0 
5, 16, 152, 96, 8, 16, 0 
4, 16, 128, 112, 16, 16, 3 
5, 16, 128, 112, 8, 16, 2 
6, 16, 128, 112, 8, 8, 0 
6, 16, 128, 120, 8, 8, 0 
5, 16, 136, 112, 8, 16, 3 
6, 16, 136, 112, 4, 16, 0 
6, 16, 140, 112, 4, 16, 0 
4, 16, 144, 112, 16, 16, 5 
5, 16, 144, 112, 4, 16, 0 
5, 16, 148, 112, 8, 16, 0 
5, 16, 152, 112, 4, 16, 0 
3, 16, 160, 96, 32, 32, 1 
4, 16, 160, 96, 16, 16, 0 
4, 16, 176, 96, 16, 16, 1 
5, 16, 176, 96, 8, 8, 0 
5, 16, 184, 96, 8, 8, 3 
6, 16, 184, 96, 4, 8, 0 
6, 16, 188, 96, 4, 8, 0 
5, 16, 176, 104, 8, 8, 3 
6, 16, 176, 104, 4, 8, 0 
6, 16, 180, 104, 4, 8, 2 
7, 16, 180, 104, 4, 4, 0 
7, 16, 180, 108, 4, 4, 0 
5, 16, 184, 104, 8, 8, 2 
6, 16, 184, 104, 8, 4, 0 
6, 16, 184, 108, 8, 4, 0 
4, 16, 160, 112, 16, 16, 0 
4, 16, 176, 112, 16, 16, 1 
5, 16, 176, 112, 8, 8, 0 
5, 16, 184, 112, 8, 8, 2 
6, 16, 184, 112, 8, 4, 0 
6, 16, 184, 116, 8, 4, 0 
5, 16, 176, 120, 8, 8, 3 
6, 16, 176, 120, 4, 8, 0 
6, 16, 180, 120, 4, 8, 0 
5, 16, 184, 120, 8, 8, 0 
2, 16, 192, 64, 64, 64, 1 
3, 16, 192, 64, 32, 32, 1 
4, 16, 192, 64, 16, 16, 1 
5, 16, 192, 64, 8, 8, 0 
5, 16, 200, 64, 8, 8, 0 
5, 16, 192, 72, 8, 8, 3 
6, 16, 192, 72, 4, 8, 0 
6, 16, 196, 72, 4, 8, 0 
5, 16, 200, 72, 8, 8, 0 
4, 16, 208, 64, 16, 16, 1 
5, 16, 208, 64, 8, 8, 2 
6, 16, 208, 64, 8, 4, 0 
6, 16, 208, 68, 8, 4, 3 
7, 16, 208, 68, 4, 4, 0 
7, 16, 212, 68, 4, 4, 0 
5, 16, 216, 64, 8, 8, 0 
5, 16, 208, 72, 8, 8, 1 
6, 16, 208, 72, 4, 4, 0 
6, 16, 212, 72, 4, 4, 0 
6, 16, 208, 76, 4, 4, 0 
6, 16, 212, 76, 4, 4, 0 
5, 16, 216, 72, 8, 8, 2 
6, 16, 216, 72, 8, 4, 0 
6, 16, 216, 76, 8, 4, 3 
7, 16, 216, 76, 4, 4, 0 
7, 16, 220, 76, 4, 4, 0 
4, 16, 192, 80, 16, 16, 3 
5, 16, 192, 80, 8, 16, 0 
5, 16, 200, 80, 8, 16, 2 
6, 16, 200, 80, 8, 8, 0 
6, 16, 200, 88, 8, 8, 0 
4, 16, 208, 80, 16, 16, 1 
5, 16, 208, 80, 8, 8, 0 
5, 16, 216, 80, 8, 8, 0 
5, 16, 208, 88, 8, 8, 3 
6, 16, 208, 88, 4, 8, 0 
6, 16, 212, 88, 4, 8, 0 
5, 16, 216, 88, 8, 8, 0 
3, 16, 224, 64, 32, 32, 1 
4, 16, 224, 64, 16, 16, 1 
5, 16, 224, 64, 8, 8, 0 
5, 16, 232, 64, 8, 8, 0 
5, 16, 224, 72, 8, 8, 0 
5, 16, 232, 72, 8, 8, 2 
6, 16, 232, 72, 8, 4, 3 
7, 16, 232, 72, 4, 4, 0 
7, 16, 236, 72, 4, 4, 0 
6, 16, 232, 76, 8, 4, 0 
4, 16, 240, 64, 16, 16, 5 
5, 16, 240, 64, 4, 16, 4 
6, 16, 240, 64, 4, 4, 0 
6, 16, 240, 68, 4, 8, 0 
6, 16, 240, 72, 4, 4, 0 
5, 16, 244, 64, 8, 16, 2 
6, 16, 244, 64, 8, 8, 3 
7, 16, 244, 64, 4, 8, 0 
7, 16, 248, 64, 4, 8, 0 
6, 16, 244, 72, 8, 8, 0 
5, 16, 248, 64, 4, 16, 0 
4, 16, 224, 80, 16, 16, 2 
5, 16, 224, 80, 16, 8, 0 
5, 16, 224, 88, 16, 8, 3 
6, 16, 224, 88, 8, 8, 0 
6, 16, 232, 88, 8, 8, 0 
4, 16, 240, 80, 16, 16, 5 
5, 16, 240, 80, 4, 16, 0 
5, 16, 244, 80, 8, 16, 0 
5, 16, 248, 80, 4, 16, 0 
3, 16, 192, 96, 32, 32, 1 
4, 16, 192, 96, 16, 16, 4 
5, 16, 192, 96, 16, 4, 0 
5, 16, 192, 100, 16, 8, 3 
6, 16, 192, 100, 8, 8, 0 
6, 16, 200, 100, 8, 8, 0 
5, 16, 192, 104, 16, 4, 0 
4, 16, 208, 96, 16, 16, 2 
5, 16, 208, 96, 16, 8, 2 
6, 16, 208, 96, 16, 4, 0 
6, 16, 208, 100, 16, 4, 0 
5, 16, 208, 104, 16, 8, 3 
6, 16, 208, 104, 8, 8, 2 
7, 16, 208, 104, 8, 4, 0 
7, 16, 208, 108, 8, 4, 0 
6, 16, 216, 104, 8, 8, 3 
7, 16, 216, 104, 4, 8, 0 
7, 16, 220, 104, 4, 8, 0 
4, 16, 192, 112, 16, 16, 1 
5, 16, 192, 112, 8, 8, 2 
6, 16, 192, 112, 8, 4, 3 
7, 16, 192, 112, 4, 4, 0 
7, 16, 196, 112, 4, 4, 0 
6, 16, 192, 116, 8, 4, 0 
5, 16, 200, 112, 8, 8, 0 
5, 16, 192, 120, 8, 8, 3 
6, 16, 192, 120, 4, 8, 2 
7, 16, 192, 120, 4, 4, 0 
7, 16, 192, 124, 4, 4, 0 
6, 16, 196, 120, 4, 8, 0 
5, 16, 200, 120, 8, 8, 0 
4, 16, 208, 112, 16, 16, 3 
5, 16, 208, 112, 8, 16, 0 
5, 16, 216, 112, 8, 16, 4 
6, 16, 216, 112, 8, 4, 0 
6, 16, 216, 116, 8, 8, 0 
6, 16, 216, 120, 8, 4, 0 
3, 16, 224, 96, 32, 32, 1 
4, 16, 224, 96, 16, 16, 3 
5, 16, 224, 96, 8, 16, 3 
6, 16, 224, 96, 4, 16, 4 
7, 16, 224, 96, 4, 4, 0 
7, 16, 224, 100, 4, 8, 0 
7, 16, 224, 104, 4, 4, 0 
6, 16, 228, 96, 4, 16, 4 
7, 16, 228, 96, 4, 4, 0 
7, 16, 228, 100, 4, 8, 0 
7, 16, 228, 104, 4, 4, 0 
5, 16, 232, 96, 8, 16, 0 
4, 16, 240, 96, 16, 16, 0 
4, 16, 224, 112, 16, 16, 0 
4, 16, 240, 112, 16, 16, 0 
1, 16, 256, 0, 128, 128, 1 
2, 16, 256, 0, 64, 64, 1 
3, 16, 256, 0, 32, 32, 1 
4, 16, 256, 0, 16, 16, 1 
5, 16, 256, 0, 8, 8, 0 
5, 16, 264, 0, 8, 8, 0 
5, 16, 256, 8, 8, 8, 0 
5, 16, 264, 8, 8, 8, 0 
4, 16, 272, 0, 16, 16, 3 
5, 16, 272, 0, 8, 16, 4 
6, 16, 272, 0, 8, 4, 0 
6, 16, 272, 4, 8, 8, 0 
6, 16, 272, 8, 8, 4, 0 
5, 16, 280, 0, 8, 16, 0 
4, 16, 256, 16, 16, 16, 2 
5, 16, 256, 16, 16, 8, 5 
6, 16, 256, 16, 4, 8, 0 
6, 16, 260, 16, 8, 8, 0 
6, 16, 264, 16, 4, 8, 0 
5, 16, 256, 24, 16, 8, 3 
6, 16, 256, 24, 8, 8, 2 
7, 16, 256, 24, 8, 4, 0 
7, 16, 256, 28, 8, 4, 0 
6, 16, 264, 24, 8, 8, 3 
7, 16, 264, 24, 4, 8, 0 
7, 16, 268, 24, 4, 8, 0 
4, 16, 272, 16, 16, 16, 1 
5, 16, 272, 16, 8, 8, 0 
5, 16, 280, 16, 8, 8, 0 
5, 16, 272, 24, 8, 8, 2 
6, 16, 272, 24, 8, 4, 0 
6, 16, 272, 28, 8, 4, 0 
5, 16, 280, 24, 8, 8, 3 
6, 16, 280, 24, 4, 8, 0 
6, 16, 284, 24, 4, 8, 0 
3, 16, 288, 0, 32, 32, 2 
4, 16, 288, 0, 32, 16, 5 
5, 16, 288, 0, 8, 16, 0 
5, 16, 296, 0, 16, 16, 0 
5, 16, 304, 0, 8, 16, 0 
4, 16, 288, 16, 32, 16, 5 
5, 16, 288, 16, 8, 16, 3 
6, 16, 288, 16, 4, 16, 0 
6, 16, 292, 16, 4, 16, 0 
5, 16, 296, 16, 16, 16, 5 
6, 16, 296, 16, 4, 16, 0 
6, 16, 300, 16, 8, 16, 0 
6, 16, 304, 16, 4, 16, 0 
5, 16, 304, 16, 8, 16, 0 
3, 16, 256, 32, 32, 32, 1 
4, 16, 256, 32, 16, 16, 4 
5, 16, 256, 32, 16, 4, 3 
6, 16, 256, 32, 8, 4, 0 
6, 16, 264, 32, 8, 4, 3 
7, 16, 264, 32, 4, 4, 0 
7, 16, 268, 32, 4, 4, 0 
5, 16, 256, 36, 16, 8, 3 
6, 16, 256, 36, 8, 8, 0 
6, 16, 264, 36, 8, 8, 3 
7, 16, 264, 36, 4, 8, 0 
7, 16, 268, 36, 4, 8, 0 
5, 16, 256, 40, 16, 4, 0 
4, 16, 272, 32, 16, 16, 2 
5, 16, 272, 32, 16, 8, 3 
6, 16, 272, 32, 8, 8, 3 
7, 16, 272, 32, 4, 8, 0 
7, 16, 276, 32, 4, 8, 0 
6, 16, 280, 32, 8, 8, 0 
5, 16, 272, 40, 16, 8, 5 
6, 16, 272, 40, 4, 8, 0 
6, 16, 276, 40, 8, 8, 2 
7, 16, 276, 40, 8, 4, 0 
7, 16, 276, 44, 8, 4, 0 
6, 16, 280, 40, 4, 8, 0 
4, 16, 256, 48, 16, 16, 2 
5, 16, 256, 48, 16, 8, 0 
5, 16, 256, 56, 16, 8, 0 
4, 16, 272, 48, 16, 16, 3 
5, 16, 272, 48, 8, 16, 0 
5, 16, 280, 48, 8, 16, 3 
6, 16, 280, 48, 4, 16, 0 
6, 16, 284, 48, 4, 16, 4 
7, 16, 284, 48, 4, 4, 0 
7, 16, 284, 52, 4, 8, 0 
7, 16, 284, 56, 4, 4, 0 
3, 16, 288, 32, 32, 32, 1 
4, 16, 288, 32, 16, 16, 3 
5, 16, 288, 32, 8, 16, 3 
6, 16, 288, 32, 4, 16, 2 
7, 16, 288, 32, 4, 8, 0 
7, 16, 288, 40, 4, 8, 0 
6, 16, 292, 32, 4, 16, 0 
5, 16, 296, 32, 8, 16, 0 
4, 16, 304, 32, 16, 16, 0 
4, 16, 288, 48, 16, 16, 2 
5, 16, 288, 48, 16, 8, 0 
5, 16, 288, 56, 16, 8, 3 
6, 16, 288, 56, 8, 8, 2 
7, 16, 288, 56, 8, 4, 0 
7, 16, 288, 60, 8, 4, 0 
6, 16, 296, 56, 8, 8, 0 
4, 16, 304, 48, 16, 16, 3 
5, 16, 304, 48, 8, 16, 0 
5, 16, 312, 48, 8, 16, 2 
6, 16, 312, 48, 8, 8, 0 
6, 16, 312, 56, 8, 8, 0 
2, 16, 320, 0, 64, 64, 1 
3, 16, 320, 0, 32, 32, 4 
4, 16, 320, 0, 32, 8, 3 
5, 16, 320, 0, 16, 8, 3 
6, 16, 320, 0, 8, 8, 0 
6, 16, 328, 0, 8, 8, 0 
5, 16, 336, 0, 16, 8, 0 
4, 16, 320, 8, 32, 16, 0 
4, 16, 320, 16, 32, 8, 0 
3, 16, 352, 0, 32, 32, 3 
4, 16, 352, 0, 16, 32, 3 
5, 16, 352, 0, 8, 32, 0 
5, 16, 360, 0, 8, 32, 4 
6, 16, 360, 0, 8, 8, 0 
6, 16, 360, 8, 8, 16, 0 
6, 16, 360, 16, 8, 8, 0 
4, 16, 368, 0, 16, 32, 4 
5, 16, 368, 0, 16, 8, 5 
6, 16, 368, 0, 4, 8, 0 
6, 16, 372, 0, 8, 8, 0 
6, 16, 376, 0, 4, 8, 0 
5, 16, 368, 8, 16, 16, 5 
6, 16, 368, 8, 4, 16, 0 
6, 16, 372, 8, 8, 16, 0 
6, 16, 376, 8, 4, 16, 0 
5, 16, 368, 16, 16, 8, 5 
6, 16, 368, 16, 4, 8, 0 
6, 16, 372, 16, 8, 8, 0 
6, 16, 376, 16, 4, 8, 0 
3, 16, 320, 32, 32, 32, 1 
4, 16, 320, 32, 16, 16, 0 
4, 16, 336, 32, 16, 16, 0 
4, 16, 320, 48, 16, 16, 2 
5, 16, 320, 48, 16, 8, 0 
5, 16, 320, 56, 16, 8, 3 
6, 16, 320, 56, 8, 8, 0 
6, 16, 328, 56, 8, 8, 3 
7, 16, 328, 56, 4, 8, 0 
7, 16, 332, 56, 4, 8, 0 
4, 16, 336, 48, 16, 16, 5 
5, 16, 336, 48, 4, 16, 2 
6, 16, 336, 48, 4, 8, 0 
6, 16, 336, 56, 4, 8, 0 
5, 16, 340, 48, 8, 16, 0 
5, 16, 344, 48, 4, 16, 0 
3, 16, 352, 32, 32, 32, 1 
4, 16, 352, 32, 16, 16, 0 
4, 16, 368, 32, 16, 16, 0 
4, 16, 352, 48, 16, 16, 5 
5, 16, 352, 48, 4, 16, 0 
5, 16, 356, 48, 8, 16, 0 
5, 16, 360, 48, 4, 16, 0 
4, 16, 368, 48, 16, 16, 0 
2, 16, 256, 64, 64, 64, 1 
3, 16, 256, 64, 32, 32, 3 
4, 16, 256, 64, 16, 32, 2 
5, 16, 256, 64, 16, 16, 5 
6, 16, 256, 64, 4, 16, 0 
6, 16, 260, 64, 8, 16, 0 
6, 16, 264, 64, 4, 16, 0 
5, 16, 256, 80, 16, 16, 3 
6, 16, 256, 80, 8, 16, 0 
6, 16, 264, 80, 8, 16, 0 
4, 16, 272, 64, 16, 32, 5 
5, 16, 272, 64, 4, 32, 0 
5, 16, 276, 64, 8, 32, 2 
6, 16, 276, 64, 8, 16, 0 
6, 16, 276, 80, 8, 16, 0 
5, 16, 280, 64, 4, 32, 4 
6, 16, 280, 64, 4, 8, 0 
6, 16, 280, 72, 4, 16, 0 
6, 16, 280, 80, 4, 8, 0 
3, 16, 288, 64, 32, 32, 3 
4, 16, 288, 64, 16, 32, 3 
5, 16, 288, 64, 8, 32, 3 
6, 16, 288, 64, 4, 32, 0 
6, 16, 292, 64, 4, 32, 0 
5, 16, 296, 64, 8, 32, 4 
6, 16, 296, 64, 8, 8, 0 
6, 16, 296, 72, 8, 16, 0 
6, 16, 296, 80, 8, 8, 0 
4, 16, 304, 64, 16, 32, 2 
5, 16, 304, 64, 16, 16, 0 
5, 16, 304, 80, 16, 16, 3 
6, 16, 304, 80, 8, 16, 0 
6, 16, 312, 80, 8, 16, 0 
3, 16, 256, 96, 32, 32, 1 
4, 16, 256, 96, 16, 16, 0 
4, 16, 272, 96, 16, 16, 2 
5, 16, 272, 96, 16, 8, 0 
5, 16, 272, 104, 16, 8, 0 
4, 16, 256, 112, 16, 16, 3 
5, 16, 256, 112, 8, 16, 0 
5, 16, 264, 112, 8, 16, 2 
6, 16, 264, 112, 8, 8, 0 
6, 16, 264, 120, 8, 8, 0 
4, 16, 272, 112, 16, 16, 3 
5, 16, 272, 112, 8, 16, 3 
6, 16, 272, 112, 4, 16, 0 
6, 16, 276, 112, 4, 16, 4 
7, 16, 276, 112, 4, 4, 0 
7, 16, 276, 116, 4, 8, 0 
7, 16, 276, 120, 4, 4, 0 
5, 16, 280, 112, 8, 16, 2 
6, 16, 280, 112, 8, 8, 0 
6, 16, 280, 120, 8, 8, 2 
7, 16, 280, 120, 8, 4, 0 
7, 16, 280, 124, 8, 4, 0 
3, 16, 288, 96, 32, 32, 5 
4, 16, 288, 96, 8, 32, 3 
5, 16, 288, 96, 4, 32, 4 
6, 16, 288, 96, 4, 8, 0 
6, 16, 288, 104, 4, 16, 0 
6, 16, 288, 112, 4, 8, 0 
5, 16, 292, 96, 4, 32, 0 
4, 16, 296, 96, 16, 32, 0 
4, 16, 304, 96, 8, 32, 0 
2, 16, 320, 64, 64, 64, 1 
3, 16, 320, 64, 32, 32, 1 
4, 16, 320, 64, 16, 16, 3 
5, 16, 320, 64, 8, 16, 0 
5, 16, 328, 64, 8, 16, 2 
6, 16, 328, 64, 8, 8, 0 
6, 16, 328, 72, 8, 8, 3 
7, 16, 328, 72, 4, 8, 0 
7, 16, 332, 72, 4, 8, 0 
4, 16, 336, 64, 16, 16, 2 
5, 16, 336, 64, 16, 8, 0 
5, 16, 336, 72, 16, 8, 0 
4, 16, 320, 80, 16, 16, 3 
5, 16, 320, 80, 8, 16, 0 
5, 16, 328, 80, 8, 16, 3 
6, 16, 328, 80, 4, 16, 0 
6, 16, 332, 80, 4, 16, 2 
7, 16, 332, 80, 4, 8, 0 
7, 16, 332, 88, 4, 8, 0 
4, 16, 336, 80, 16, 16, 3 
5, 16, 336, 80, 8, 16, 0 
5, 16, 344, 80, 8, 16, 4 
6, 16, 344, 80, 8, 4, 0 
6, 16, 344, 84, 8, 8, 0 
6, 16, 344, 88, 8, 4, 0 
3, 16, 352, 64, 32, 32, 1 
4, 16, 352, 64, 16, 16, 2 
5, 16, 352, 64, 16, 8, 2 
6, 16, 352, 64, 16, 4, 3 
7, 16, 352, 64, 8, 4, 0 
7, 16, 360, 64, 8, 4, 0 
6, 16, 352, 68, 16, 4, 0 
5, 16, 352, 72, 16, 8, 3 
6, 16, 352, 72, 8, 8, 0 
6, 16, 360, 72, 8, 8, 2 
7, 16, 360, 72, 8, 4, 0 
7, 16, 360, 76, 8, 4, 0 
4, 16, 368, 64, 16, 16, 2 
5, 16, 368, 64, 16, 8, 0 
5, 16, 368, 72, 16, 8, 3 
6, 16, 368, 72, 8, 8, 0 
6, 16, 376, 72, 8, 8, 0 
4, 16, 352, 80, 16, 16, 3 
5, 16, 352, 80, 8, 16, 2 
6, 16, 352, 80, 8, 8, 3 
7, 16, 352, 80, 4, 8, 0 
7, 16, 356, 80, 4, 8, 0 
6, 16, 352, 88, 8, 8, 0 
5, 16, 360, 80, 8, 16, 4 
6, 16, 360, 80, 8, 4, 0 
6, 16, 360, 84, 8, 8, 0 
6, 16, 360, 88, 8, 4, 0 
4, 16, 368, 80, 16, 16, 3 
5, 16, 368, 80, 8, 16, 3 
6, 16, 368, 80, 4, 16, 0 
6, 16, 372, 80, 4, 16, 0 
5, 16, 376, 80, 8, 16, 2 
6, 16, 376, 80, 8, 8, 0 
6, 16, 376, 88, 8, 8, 0 
3, 16, 320, 96, 32, 32, 1 
4, 16, 320, 96, 16, 16, 3 
5, 16, 320, 96, 8, 16, 0 
5, 16, 328, 96, 8, 16, 3 
6, 16, 328, 96, 4, 16, 0 
6, 16, 332, 96, 4, 16, 2 
7, 16, 332, 96, 4, 8, 0 
7, 16, 332, 104, 4, 8, 0 
4, 16, 336, 96, 16, 16, 3 
5, 16, 336, 96, 8, 16, 3 
6, 16, 336, 96, 4, 16, 2 
7, 16, 336, 96, 4, 8, 0 
7, 16, 336, 104, 4, 8, 0 
6, 16, 340, 96, 4, 16, 0 
5, 16, 344, 96, 8, 16, 2 
6, 16, 344, 96, 8, 8, 0 
6, 16, 344, 104, 8, 8, 0 
4, 16, 320, 112, 16, 16, 3 
5, 16, 320, 112, 8, 16, 3 
6, 16, 320, 112, 4, 16, 0 
6, 16, 324, 112, 4, 16, 0 
5, 16, 328, 112, 8, 16, 4 
6, 16, 328, 112, 8, 4, 3 
7, 16, 328, 112, 4, 4, 0 
7, 16, 332, 112, 4, 4, 0 
6, 16, 328, 116, 8, 8, 3 
7, 16, 328, 116, 4, 8, 0 
7, 16, 332, 116, 4, 8, 0 
6, 16, 328, 120, 8, 4, 0 
4, 16, 336, 112, 16, 16, 3 
5, 16, 336, 112, 8, 16, 0 
5, 16, 344, 112, 8, 16, 0 
3, 16, 352, 96, 32, 32, 1 
4, 16, 352, 96, 16, 16, 1 
5, 16, 352, 96, 8, 8, 0 
5, 16, 360, 96, 8, 8, 0 
5, 16, 352, 104, 8, 8, 0 
5, 16, 360, 104, 8, 8, 0 
4, 16, 368, 96, 16, 16, 1 
5, 16, 368, 96, 8, 8, 3 
6, 16, 368, 96, 4, 8, 0 
6, 16, 372, 96, 4, 8, 0 
5, 16, 376, 96, 8, 8, 3 
6, 16, 376, 96, 4, 8, 0 
6, 16, 380, 96, 4, 8, 0 
5, 16, 368, 104, 8, 8, 3 
6, 16, 368, 104, 4, 8, 0 
6, 16, 372, 104, 4, 8, 0 
5, 16, 376, 104, 8, 8, 3 
6, 16, 376, 104, 4, 8, 0 
6, 16, 380, 104, 4, 8, 0 
4, 16, 352, 112, 16, 16, 2 
5, 16, 352, 112, 16, 8, 3 
6, 16, 352, 112, 8, 8, 0 
6, 16, 360, 112, 8, 8, 0 
5, 16, 352, 120, 16, 8, 0 
4, 16, 368, 112, 16, 16, 3 
5, 16, 368, 112, 8, 16, 4 
6, 16, 368, 112, 8, 4, 0 
6, 16, 368, 116, 8, 8, 0 
6, 16, 368, 120, 8, 4, 0 
5, 16, 376, 112, 8, 16, 3 
6, 16, 376, 112, 4, 16, 0 
6, 16, 380, 112, 4, 16, 0 
1, 16, 384, 0, 32, 128, 1 
2, 16, 384, 0, 32, 64, 3 
3, 16, 384, 0, 32, 64, 1 
4, 16, 384, 0, 16, 32, 3 
5, 16, 384, 0, 8, 32, 0 
5, 16, 392, 0, 8, 32, 2 
6, 16, 392, 0, 8, 16, 0 
6, 16, 392, 16, 8, 16, 0 
4, 16, 400, 0, 16, 32, 0 
4, 16, 384, 32, 16, 32, 5 
5, 16, 384, 32, 4, 32, 4 
6, 16, 384, 32, 4, 8, 0 
6, 16, 384, 40, 4, 16, 0 
6, 16, 384, 48, 4, 8, 0 
5, 16, 388, 32, 8, 32, 0 
5, 16, 392, 32, 4, 32, 0 
4, 16, 400, 32, 16, 32, 0 
3, 16, 0, 0, 0, 0, -1 
2, 16, 0, 0, 0, 0, -1 
2, 16, 384, 64, 32, 64, 3 
3, 16, 384, 64, 32, 64, 1 
4, 16, 384, 64, 16, 32, 2 
5, 16, 384, 64, 16, 16, 5 
6, 16, 384, 64, 4, 16, 0 
6, 16, 388, 64, 8, 16, 2 
7, 16, 388, 64, 8, 8, 0 
7, 16, 388, 72, 8, 8, 0 
6, 16, 392, 64, 4, 16, 0 
5, 16, 384, 80, 16, 16, 5 
6, 16, 384, 80, 4, 16, 0 
6, 16, 388, 80, 8, 16, 0 
6, 16, 392, 80, 4, 16, 0 
4, 16, 400, 64, 16, 32, 2 
5, 16, 400, 64, 16, 16, 0 
5, 16, 400, 80, 16, 16, 0 
4, 16, 384, 96, 16, 32, 2 
5, 16, 384, 96, 16, 16, 5 
6, 16, 384, 96, 4, 16, 0 
6, 16, 388, 96, 8, 16, 0 
6, 16, 392, 96, 4, 16, 0 
5, 16, 384, 112, 16, 16, 3 
6, 16, 384, 112, 8, 16, 3 
7, 16, 384, 112, 4, 16, 0 
7, 16, 388, 112, 4, 16, 0 
6, 16, 392, 112, 8, 16, 0 
4, 16, 400, 96, 16, 32, 2 
5, 16, 400, 96, 16, 16, 2 
6, 16, 400, 96, 16, 8, 0 
6, 16, 400, 104, 16, 8, 0 
5, 16, 400, 112, 16, 16, 3 
6, 16, 400, 112, 8, 16, 0 
6, 16, 408, 112, 8, 16, 0 
3, 16, 0, 0, 0, 0, -1 
2, 16, 0, 0, 0, 0, -1 
1, 16, 0, 128, 128, 112, 1 
2, 16, 0, 128, 64, 64, 1 
3, 16, 0, 128, 32, 32, 3 
4, 16, 0, 128, 16, 32, 0 
4, 16, 16, 128, 16, 32, 0 
3, 16, 32, 128, 32, 32, 1 
4, 16, 32, 128, 16, 16, 2 
5, 16, 32, 128, 16, 8, 3 
6, 16, 32, 128, 8, 8, 0 
6, 16, 40, 128, 8, 8, 0 
5, 16, 32, 136, 16, 8, 2 
6, 16, 32, 136, 16, 4, 0 
6, 16, 32, 140, 16, 4, 0 
4, 16, 48, 128, 16, 16, 4 
5, 16, 48, 128, 16, 4, 0 
5, 16, 48, 132, 16, 8, 3 
6, 16, 48, 132, 8, 8, 0 
6, 16, 56, 132, 8, 8, 0 
5, 16, 48, 136, 16, 4, 3 
6, 16, 48, 136, 8, 4, 0 
6, 16, 56, 136, 8, 4, 3 
7, 16, 56, 136, 4, 4, 0 
7, 16, 60, 136, 4, 4, 0 
4, 16, 32, 144, 16, 16, 4 
5, 16, 32, 144, 16, 4, 0 
5, 16, 32, 148, 16, 8, 0 
5, 16, 32, 152, 16, 4, 0 
4, 16, 48, 144, 16, 16, 3 
5, 16, 48, 144, 8, 16, 2 
6, 16, 48, 144, 8, 8, 0 
6, 16, 48, 152, 8, 8, 0 
5, 16, 56, 144, 8, 16, 0 
3, 16, 0, 160, 32, 32, 2 
4, 16, 0, 160, 32, 16, 0 
4, 16, 0, 176, 32, 16, 0 
3, 16, 32, 160, 32, 32, 3 
4, 16, 32, 160, 16, 32, 2 
5, 16, 32, 160, 16, 16, 2 
6, 16, 32, 160, 16, 8, 0 
6, 16, 32, 168, 16, 8, 0 
5, 16, 32, 176, 16, 16, 0 
4, 16, 48, 160, 16, 32, 3 
5, 16, 48, 160, 8, 32, 0 
5, 16, 56, 160, 8, 32, 0 
2, 16, 64, 128, 64, 64, 1 
3, 16, 64, 128, 32, 32, 1 
4, 16, 64, 128, 16, 16, 2 
5, 16, 64, 128, 16, 8, 2 
6, 16, 64, 128, 16, 4, 0 
6, 16, 64, 132, 16, 4, 0 
5, 16, 64, 136, 16, 8, 3 
6, 16, 64, 136, 8, 8, 0 
6, 16, 72, 136, 8, 8, 0 
4, 16, 80, 128, 16, 16, 2 
5, 16, 80, 128, 16, 8, 3 
6, 16, 80, 128, 8, 8, 3 
7, 16, 80, 128, 4, 8, 0 
7, 16, 84, 128, 4, 8, 0 
6, 16, 88, 128, 8, 8, 0 
5, 16, 80, 136, 16, 8, 5 
6, 16, 80, 136, 4, 8, 0 
6, 16, 84, 136, 8, 8, 2 
7, 16, 84, 136, 8, 4, 0 
7, 16, 84, 140, 8, 4, 0 
6, 16, 88, 136, 4, 8, 0 
4, 16, 64, 144, 16, 16, 5 
5, 16, 64, 144, 4, 16, 2 
6, 16, 64, 144, 4, 8, 0 
6, 16, 64, 152, 4, 8, 0 
5, 16, 68, 144, 8, 16, 2 
6, 16, 68, 144, 8, 8, 2 
7, 16, 68, 144, 8, 4, 0 
7, 16, 68, 148, 8, 4, 0 
6, 16, 68, 152, 8, 8, 0 
